Date,severity_1_actual,severity_1_forecast,severity_2_actual,severity_2_forecast,severity_3_actual,severity_3_forecast,severity_4_actual,severity_4_forecast
2016-03-30,0.0,-10.462188740521022,513.0,549.4912207923583,280.0,236.75644430143527,35.0,25.517856236622876
2016-03-31,0.0,4.143419314234105,460.0,367.7048858768563,202.0,275.4641483752977,16.0,33.53057656560477
2016-04-01,0.0,-2.494310268087993,558.0,611.7615843641711,292.0,200.98255549632364,28.0,22.908086024510578
2016-04-02,0.0,11.837271178831607,117.0,73.48790790550333,121.0,183.2124042317231,22.0,21.956180847702562
2016-04-03,0.0,-2.7384410479796912,145.0,72.80362176070787,117.0,99.01582143931623,16.0,21.44804263618417
2016-04-04,1.0,-16.94159791692404,478.0,306.9653566383966,240.0,117.04711651263551,20.0,16.399907677693097
2016-04-05,0.0,-9.808310810635195,599.0,464.67709723263124,272.0,158.1427699419587,18.0,19.08839386988188
2016-04-06,0.0,-9.88388933675391,538.0,484.02665591591096,269.0,262.8213796528935,24.0,20.489468725113376
2016-04-07,0.0,0.41597059731465613,622.0,700.6192147195304,309.0,298.97101071079726,45.0,29.960431682274244
2016-04-08,0.0,28.0876056011163,401.0,473.1599709051245,179.0,247.16658899713966,26.0,33.51197903900183
2016-04-09,0.0,26.628601415754765,185.0,188.7567659721298,152.0,176.68737130719458,27.0,31.886051817909962
2016-04-10,0.0,31.971652696272205,163.0,86.85495439338825,123.0,121.92827609546582,19.0,32.850510011676235
2016-04-11,2.0,-7.594465361123053,479.0,511.5544911246963,282.0,94.47599831977723,17.0,12.00963559691586
2016-04-12,0.0,-18.11687321901831,524.0,641.521530247607,248.0,273.0819445691298,19.0,22.4327595346506
2016-04-13,0.0,7.900192795572803,529.0,359.0980425372734,224.0,270.5709289933136,13.0,26.66261458400988
2016-04-14,0.0,-17.051884347284098,541.0,422.7745780005812,255.0,227.88122572775026,24.0,21.816555917863518
2016-04-15,0.0,-26.65980608795633,16.0,173.11546988291644,11.0,139.092366756131,1.0,11.453707146423238
2016-04-17,1.0,55.513621346481536,114.0,-247.096634830891,90.0,100.40411769299914,8.0,23.327673650935683
2016-04-18,0.0,-40.93738372738292,545.0,665.5648739280571,305.0,77.72885663228865,31.0,6.909759124501139
2016-04-19,0.0,-33.36003871812087,533.0,277.67790105280733,236.0,204.26334748737818,17.0,8.736678104715175
2016-04-20,0.0,5.375270223761607,526.0,333.676296142017,288.0,204.6178270694259,20.0,16.890349170939082
2016-04-21,1.0,11.215414582323259,592.0,631.1462688071383,246.0,326.9326526084106,22.0,25.60497418845906
2016-04-22,0.0,-15.330036089339819,618.0,570.6599946601594,291.0,288.7567827038864,18.0,23.025179553633613
2016-04-23,0.0,-12.860440053500934,8.0,-314.31805811894617,9.0,116.34874527045172,0.0,9.330165513341782
2016-04-24,0.0,15.405711961334335,106.0,11.95179006650983,40.0,97.80940292931759,13.0,16.68955391206592
2016-04-25,0.0,12.564743321512811,528.0,599.9820311973316,252.0,129.67964784189354,17.0,22.174072673355173
2016-04-26,0.0,-30.93836489915491,517.0,457.1394369050292,280.0,209.85677188902253,20.0,8.864628942057493
2016-04-27,0.0,6.109934026896656,527.0,319.98810630325005,217.0,239.7814275947356,18.0,17.230349423981995
2016-04-28,0.0,-4.081048841315788,466.0,511.1484367814581,252.0,249.73375576491625,14.0,19.347504254882764
2016-04-29,0.0,5.3547207506586965,532.0,468.6767775127329,275.0,273.3698516749791,28.0,22.475905673695433
2016-04-30,0.0,14.034003205846737,61.0,-208.39657572341935,78.0,98.86041721206026,17.0,16.70581575872292
2016-05-01,0.0,-31.110410737911735,24.0,38.21609136670236,22.0,116.46956101032225,10.0,9.537591138543748
2016-05-02,3.0,-11.065563819205696,388.0,493.8391654476865,262.0,163.1580012736964,23.0,16.428825185691032
2016-05-03,0.0,4.439479995422687,384.0,240.61968588189478,207.0,233.5784089612181,22.0,16.63027954145687
2016-05-04,0.0,3.7222834477723374,479.0,340.5103680416442,204.0,219.81910595221615,29.0,19.482223571778107
2016-05-05,0.0,17.862408200311375,467.0,393.77011281664267,211.0,221.32941125153323,34.0,27.4565917615028
2016-05-06,0.0,148.7958630986692,18.0,30.948252044767685,15.0,279.74041416113926,2.0,60.73434417216176
2016-05-08,0.0,-54.605139291429964,21.0,-375.03374642492344,16.0,-36.75447899042871,1.0,-1.392964582159081
2016-05-09,0.0,-44.291347298131306,397.0,574.2738982994812,206.0,64.53947624368223,19.0,5.538859358822309
2016-05-10,0.0,3.9844743381113368,504.0,365.74210534027793,219.0,228.57066455122654,39.0,20.03939573722699
2016-05-11,1.0,-18.21146135862917,494.0,313.8361312395903,231.0,223.67362774273477,24.0,16.56547598541927
2016-05-12,0.0,-17.83190619720198,535.0,429.1169583220434,236.0,223.416276437445,25.0,19.025415627034402
2016-05-13,0.0,64.47703432024039,9.0,121.30002502307451,10.0,285.62756171775777,6.0,37.38768334186609
2016-05-16,0.0,-71.06199239569409,389.0,187.99584576694488,170.0,47.67905562479015,13.0,6.6902197253484195
2016-05-17,0.0,8.954367982050162,487.0,429.75137383696153,209.0,93.31810167968317,22.0,16.971329143363853
2016-05-18,0.0,-1.4990340154867354,681.0,826.0681247982405,252.0,234.95497209327823,31.0,23.247164017762444
2016-05-19,0.0,3.347700738835833,511.0,542.4409110514957,230.0,277.9807089561378,27.0,28.95617001420393
2016-05-20,0.0,25.147770228016277,690.0,531.1027311797848,298.0,187.18093198901937,18.0,21.183601806483345
2016-05-21,1.0,18.09506572214218,202.0,-116.78525377136282,154.0,225.89349017176337,10.0,26.830056444894566
2016-05-22,0.0,-14.860573503738124,212.0,83.9158077596444,134.0,175.61099815124774,16.0,19.746539895092262
2016-05-23,0.0,-20.05141019890069,543.0,571.729727883157,238.0,190.90330726333184,34.0,18.45226190750935
2016-05-24,0.0,38.53661241309073,739.0,758.3080461681325,259.0,131.2025522588462,20.0,24.36183807158216
2016-05-25,0.0,-7.734968542922147,743.0,931.0189458584564,262.0,299.2390405577029,38.0,28.869942525567343
2016-05-26,0.0,2.0637432398302487,749.0,643.9052174711899,324.0,308.26453905100743,24.0,33.78259066539532
2016-05-27,1.0,-9.720144279369116,712.0,683.3098314999243,306.0,346.5374518949068,29.0,26.181130359768154
2016-05-28,2.0,-21.511517337889053,175.0,16.91850486724394,175.0,194.7925615136963,15.0,17.648524457094037
2016-05-29,0.0,0.4510194926908171,177.0,-60.629997768889325,112.0,163.98117892255328,16.0,20.795976983119957
2016-05-30,0.0,-48.83892355207543,312.0,421.26890687701143,165.0,162.17626068253773,24.0,9.404378342989675
2016-05-31,0.0,-7.093372760075134,555.0,639.5778068186637,285.0,199.84453967424298,22.0,22.260684579456093
2016-06-01,1.0,-4.514402349103996,539.0,505.4468766939456,289.0,227.82524020418364,25.0,21.556847470637255
2016-06-02,0.0,-0.05776407781848647,473.0,496.48324098185236,245.0,305.67344202107245,8.0,24.1451958405189
2016-06-03,0.0,4.326104955785365,521.0,410.8889309051551,273.0,300.5450262178979,20.0,19.08777672987692
2016-06-04,0.0,14.345128080194996,160.0,-95.68888251523396,135.0,192.1277892083215,33.0,17.199353544698795
2016-06-05,0.0,1.6129743991231287,168.0,-63.91541564022424,106.0,132.26213683933338,17.0,20.026635214653144
2016-06-06,0.0,-2.6004123206900083,485.0,602.4204450144648,310.0,192.6628640681548,37.0,23.97227470161506
2016-06-07,1.0,-10.105418376218232,558.0,574.1149392899588,265.0,242.8383243254817,17.0,24.559189781281884
2016-06-08,3.0,-2.0929200196190294,549.0,563.2190166392304,276.0,259.045416301358,25.0,25.269286279505643
2016-06-09,0.0,4.788955061406913,470.0,582.598364155106,319.0,304.17724056143385,10.0,27.026276545913984
2016-06-10,0.0,0.6919561840522057,424.0,429.48791269920076,287.0,312.7260014345613,16.0,21.22985815269811
2016-06-11,0.0,0.6517330938395816,191.0,-231.0445303110459,107.0,168.69325693467016,24.0,15.202002447343038
2016-06-12,0.0,-28.211217227165157,159.0,-26.36475784593972,145.0,98.71418633129305,17.0,10.093854009729746
2016-06-13,0.0,-12.395691359890737,439.0,687.0866303311483,284.0,242.74620384449995,29.0,22.865926795888296
2016-06-14,1.0,-14.413535524949008,445.0,446.6367737781583,291.0,227.0078175504329,18.0,18.019701688660103
2016-06-15,0.0,-69.46309074551958,0.0,134.7072825559854,0.0,176.1103798716313,1.0,0.11785240828219923
2016-06-16,0.0,16.22446480664675,425.0,118.4160361650909,223.0,197.6597778370959,16.0,15.779049176257137
2016-06-17,1.0,31.100617436542713,518.0,374.6306725414044,295.0,263.0913674129649,34.0,23.79484585625939
2016-06-18,0.0,24.90765507812678,129.0,-192.31070541886055,142.0,133.16524708432485,14.0,23.37268964039142
2016-06-19,0.0,1.9590609358568791,130.0,-131.5685422078485,85.0,116.30831639988162,14.0,14.24945677132629
2016-06-20,1.0,-30.25175115380962,355.0,315.48389997671586,193.0,177.12799844343198,19.0,11.1597518190543
2016-06-21,4.0,57.687751092214114,1136.0,1066.6113037959904,490.0,452.0716927923247,58.0,50.57777243972035
2016-06-22,2.0,66.18552882075754,1580.0,1547.703344128613,624.0,544.936984105677,80.0,67.63462132045863
2016-06-23,1.0,27.432755486326318,1621.0,1783.3439774022602,751.0,678.1129626520319,70.0,76.04764567416957
2016-06-24,1.0,4.5736772256534834,1413.0,1238.2750246027044,757.0,577.2239291991443,87.0,61.815907106094635
2016-06-25,1.0,-2.922154970220677,231.0,276.27967089148,283.0,343.4568883555209,52.0,46.80377046095408
2016-06-26,0.0,-11.554791415511843,309.0,430.6012481336436,274.0,321.0775101024371,55.0,46.132293037739714
2016-06-27,1.0,27.000939154825332,1516.0,1562.1289009860589,690.0,601.352137340477,76.0,80.58198618038891
2016-06-28,0.0,11.374213798522797,1487.0,1621.8896369238314,579.0,617.8690004029257,76.0,77.34377300051216
2016-06-29,0.0,25.153624666196215,1527.0,1541.8797177414212,622.0,559.8669875731686,49.0,79.55320916451687
2016-06-30,0.0,-17.883682656538166,1431.0,1591.1709382743102,706.0,636.7452827429227,88.0,64.12926898598396
2016-07-01,0.0,40.96436908504375,743.0,931.2103713491556,357.0,603.7056860398428,46.0,71.38037953889811
2016-07-02,1.0,-20.48415033229512,226.0,55.724981396746614,174.0,181.6483658570739,25.0,35.804261245792745
2016-07-03,0.0,-23.208326905156973,251.0,260.9983369086884,177.0,180.6785867829929,31.0,30.616513194777472
2016-07-04,1.0,-3.017906031226529,743.0,996.7918315110005,381.0,429.4967787156829,44.0,49.79403756151585
2016-07-05,1.0,-7.1552656877190355,1404.0,1371.7202250500886,734.0,509.99935646994544,75.0,56.19908420929773
2016-07-06,0.0,6.035627444000992,1507.0,1320.1827642122785,589.0,530.4457227163463,52.0,56.26506874797166
2016-07-07,1.0,6.349463727555078,1384.0,1315.942883655829,615.0,618.8100742653485,81.0,58.22524283527965
2016-07-08,0.0,21.73647366083213,1360.0,1482.14643184422,590.0,641.9024582601002,62.0,71.79885307156678
2016-07-09,0.0,-12.551614972250215,216.0,233.8785582843322,193.0,273.538455414187,68.0,39.25014836110056
2016-07-10,0.0,-6.752736408396029,246.0,247.59874446935106,215.0,223.1339871824132,25.0,45.17797592245741
2016-07-11,2.0,43.857613223143204,1331.0,1149.5301579495026,555.0,493.9929953032587,61.0,69.23005327854875
2016-07-12,0.0,-2.888675416599643,1228.0,1227.0926055779871,561.0,515.3286214678493,54.0,60.617136887467545
2016-07-13,0.0,27.393316244902447,1238.0,1313.1134505573862,571.0,594.9737364881186,55.0,65.38611937754884
2016-07-14,0.0,4.874048554954996,1414.0,1297.1509654915824,648.0,598.2797675260869,70.0,60.948935406407394
2016-07-15,1.0,-34.269938853073796,1000.0,1332.5188910494628,639.0,549.0067907791897,28.0,54.457407918793976
2016-07-16,0.0,-2.735114365943936,306.0,147.6032241078279,197.0,311.7900904304322,29.0,36.067560461587895
2016-07-17,0.0,-39.80824933345518,18.0,-61.735781698716835,26.0,150.58533612813338,14.0,13.332538591727085
2016-07-18,0.0,0.9283556714933496,1034.0,961.0231443248126,423.0,391.00429986776646,56.0,41.766131714696975
2016-07-19,0.0,23.88202831734449,1371.0,1212.0624217564477,545.0,507.22363739424117,59.0,58.50660472491948
2016-07-20,1.0,16.403945400563867,1342.0,1410.613073004491,538.0,545.7996004204285,55.0,60.36178249907763
2016-07-21,0.0,7.2755221715745435,1355.0,1317.4314036568207,602.0,587.1972139288814,62.0,60.439319302368325
2016-07-22,0.0,-18.970143830783496,1503.0,1456.2555654116377,667.0,596.6118919802553,86.0,50.838427674100146
2016-07-23,0.0,-9.97356293560663,323.0,297.7406114322664,251.0,264.8477780042773,42.0,42.6019406458466
2016-07-24,0.0,-14.737904529821952,290.0,176.6819528574526,237.0,210.83238057165386,41.0,32.76318888218188
2016-07-25,2.0,21.032995933578526,1383.0,1458.238359591501,590.0,593.6276515153481,68.0,72.69184901526064
2016-07-26,2.0,-3.7322663045247086,1546.0,1633.7843208651193,602.0,645.7872055178907,73.0,69.25572290399126
2016-07-27,2.0,3.035597010569802,1563.0,1370.561600593328,631.0,544.3368717256006,60.0,65.75601893584454
2016-07-28,0.0,26.05343531845511,1465.0,1610.086894037239,649.0,687.9119157262937,58.0,78.12137258436196
2016-07-29,1.0,4.836947625810884,1453.0,1292.413179231647,689.0,615.9689040745521,73.0,62.67913493363753
2016-07-30,1.0,-7.278203189009119,324.0,479.4545502753955,290.0,319.503231684284,69.0,45.22493255660163
2016-07-31,2.0,-17.886758189288088,301.0,407.55561921616965,290.0,278.93820709134934,46.0,42.23295630725589
2016-08-01,2.0,17.258146044519542,1519.0,1543.6506691856443,626.0,625.0718015071882,79.0,77.22428992135397
2016-08-02,0.0,28.875992141780806,1574.0,1706.824762728748,597.0,652.4229792427816,94.0,83.02398335627848
2016-08-03,2.0,12.718273790561103,902.0,879.6365062539224,333.0,458.34741680887026,53.0,63.9635474545607
2016-08-04,1.0,-10.75660707813228,1224.0,1077.6700922548382,506.0,496.78895552061283,61.0,62.51929654204448
2016-08-05,0.0,5.962137949955217,1735.0,1653.314224399561,709.0,642.2519068403412,66.0,74.556772314797
2016-08-06,2.0,-10.486780727955452,309.0,311.60118063501864,267.0,245.68329346378732,46.0,45.89979261630805
2016-08-07,0.0,-14.448164620190738,278.0,169.38976760594255,238.0,208.17280732587224,44.0,34.46459610630986
2016-08-08,1.0,11.326764635824311,1519.0,1510.1344575099897,695.0,582.3518173263767,99.0,71.98798114454257
2016-08-09,1.0,27.744189315997456,1604.0,1478.9822483672795,580.0,654.8570046189593,55.0,85.11029906380894
2016-08-10,0.0,-0.17998400728414055,1580.0,1775.9445241055746,745.0,611.0240287027218,58.0,68.87777959849983
2016-08-11,3.0,-7.691625383240879,1482.0,1413.4733097537826,780.0,653.8604473189398,61.0,63.938941267428355
2016-08-12,1.0,7.704883607000056,1589.0,1781.6332580472304,810.0,827.8352356601704,61.0,75.02987792038087
2016-08-13,2.0,-27.685916421206908,356.0,328.108091750299,274.0,337.70141272276663,65.0,36.856783661867084
2016-08-14,0.0,3.4249033259888915,352.0,309.548947910979,240.0,301.64358706903954,50.0,43.84352797136473
2016-08-15,0.0,-2.1638146368155606,1545.0,1765.9592681872236,725.0,638.3982343135847,60.0,77.46464264784716
2016-08-16,3.0,-8.04607931417669,1529.0,1423.1740023931607,643.0,580.5762460178144,60.0,61.452113715895635
2016-08-17,2.0,-3.8738617396352755,1526.0,1607.1604996870374,667.0,637.1530471462548,68.0,60.385107276177884
2016-08-18,0.0,-5.238827333271402,1475.0,1461.2298813438904,644.0,676.878931001986,83.0,62.511505356651945
2016-08-19,2.0,8.884829648476632,1486.0,1289.8989000530103,628.0,664.274407181777,54.0,68.1002326574932
2016-08-20,0.0,4.8072927584310525,334.0,351.52080774376225,296.0,275.9686808739476,46.0,48.57322864523978
2016-08-21,0.0,-17.117629851288072,288.0,416.8484811303185,308.0,271.3000443186456,48.0,39.098902387066104
2016-08-22,1.0,18.41699431064683,1475.0,1429.103264922094,587.0,672.0672865893592,79.0,75.87495431758855
2016-08-23,0.0,19.943108887157557,1557.0,1551.4584226623156,621.0,601.3938255116302,65.0,75.16580957608576
2016-08-24,3.0,10.928959173926707,1607.0,1595.2171039364657,634.0,663.3693423888576,74.0,73.4361118463832
2016-08-25,0.0,27.658871741827454,1365.0,1609.8189899739953,652.0,674.7593208319454,62.0,79.03148027077643
2016-08-26,3.0,1.9410018810242846,1575.0,1657.6452477027176,680.0,719.2207342051995,73.0,72.03571653451779
2016-08-27,2.0,-13.370374764826163,355.0,350.7378282328191,308.0,285.683997783385,38.0,45.59768255405709
2016-08-28,2.0,6.421761747982801,326.0,397.6922458381557,298.0,292.5734255809226,61.0,42.66931888752095
2016-08-29,2.0,3.4767248037590974,1593.0,1710.6688873796395,714.0,672.7735643776457,60.0,79.2173839869632
2016-08-30,2.0,13.145606187509653,1601.0,1589.1861422327827,681.0,625.3296264596245,71.0,70.65904096362685
2016-08-31,0.0,31.203178891869822,1671.0,1528.6605630798374,635.0,670.3716041408272,74.0,71.608173689469
2016-09-01,1.0,-11.975242112345189,1859.0,1913.957243437626,697.0,735.4459587072924,79.0,72.84109343541701
2016-09-02,1.0,-11.126976788175913,1513.0,1767.9376494680128,704.0,706.8633837651234,68.0,69.90798427708516
2016-09-03,0.0,-1.5755705801185647,311.0,288.79962544280045,299.0,271.6992880846635,43.0,47.29302888987194
2016-09-04,0.0,-2.131365814036884,277.0,208.6002052442368,246.0,270.61491585544036,30.0,42.80373095580298
2016-09-05,1.0,-39.93810129240317,818.0,931.6780457546009,428.0,467.38541342308594,61.0,42.803137046638774
2016-09-06,0.0,-1.6803293133429982,1895.0,1834.0916075385294,763.0,679.417037294898,97.0,72.7090677378903
2016-09-07,3.0,7.052054989682155,1786.0,1700.765779586546,748.0,693.382358989385,64.0,79.17164410545703
2016-09-08,3.0,7.455542444791204,1834.0,1853.221418108035,720.0,747.150609989791,92.0,77.25870579330413
2016-09-09,0.0,20.72249669495222,1805.0,1921.9032212027405,716.0,798.7134266591261,67.0,85.22122679779159
2016-09-10,0.0,-7.638383880933411,387.0,371.6437606438701,285.0,292.3159186007895,54.0,45.75148018543711
2016-09-11,1.0,22.53761031411463,350.0,246.02583750901505,238.0,258.14646695488466,51.0,49.74897815071472
2016-09-12,1.0,13.010318131061895,1666.0,1634.3661159681847,686.0,593.1217742036191,76.0,76.56076577435127
2016-09-13,3.0,-5.734309140460219,1728.0,1598.3455473614447,714.0,634.5408767219142,64.0,72.18788774590944
2016-09-14,2.0,9.301670540220357,1730.0,1712.2086972647387,715.0,677.2227845889201,92.0,71.110119450138
2016-09-15,0.0,30.721614288172123,1758.0,1724.262982274666,769.0,751.7604512786334,73.0,89.89085874439164
2016-09-16,2.0,-25.460354479517996,1249.0,1546.7742320307193,634.0,712.3166031900349,31.0,66.21556103885399
2016-09-17,0.0,42.29739250741053,338.0,79.95096537702156,268.0,299.87747257019186,9.0,48.00567213450094
2016-09-18,0.0,-63.45546228071543,255.0,294.9255461867972,242.0,193.37380956598474,0.0,19.010043932593796
2016-09-19,2.0,40.94133935401366,1104.0,1027.0575974364729,614.0,585.0351860374817,1.0,51.11483094029847
2016-09-20,0.0,31.329355272128623,1049.0,1228.8245322003959,532.0,663.6425418335511,2.0,44.81144013200829
2016-09-21,0.0,-55.895512711604965,1005.0,1103.7129351944295,500.0,543.0534047062106,1.0,15.652843338093938
2016-09-22,0.0,1.0301317211175274,985.0,869.0077412746525,538.0,511.2629183706978,21.0,21.10733084129427
2016-09-23,0.0,33.10167032388706,1599.0,1540.2621811486988,685.0,709.7440100590042,96.0,38.35749292358159
2016-09-24,0.0,-2.2013723002023227,300.0,181.61034090200053,279.0,251.41755458547243,45.0,21.813711577201534
2016-09-25,0.0,-12.077682776880437,275.0,143.8207805738414,213.0,236.28694589320304,51.0,22.63238611331385
2016-09-26,1.0,-5.458352465902653,1530.0,1463.870627451247,668.0,593.5363232244007,71.0,56.48231229869159
2016-09-27,2.0,-14.671473799401046,1734.0,1543.4205739401307,741.0,613.4709158371992,79.0,59.51772830759101
2016-09-28,1.0,15.183832090616324,1683.0,1681.4871320894354,722.0,698.5943785574975,91.0,71.53774139958662
2016-09-29,1.0,-11.673775272848747,1619.0,1625.38064483487,738.0,701.4694681597696,67.0,70.8621491708583
2016-09-30,3.0,5.51781936482992,1712.0,1619.4257189856417,753.0,720.1247687120414,85.0,77.14489159381745
2016-10-01,1.0,-7.36377263361139,309.0,500.29979900907654,328.0,365.0425064135528,52.0,52.81681079796067
2016-10-02,1.0,6.454439263291453,301.0,267.31898590571706,256.0,302.96649903759305,52.0,48.31857561090129
2016-10-03,5.0,-0.4074349189706368,1775.0,1713.6909281651658,601.0,683.8144699149224,69.0,75.49863042044477
2016-10-04,2.0,-0.31846331852689325,2013.0,2233.383498518716,707.0,774.1828360145464,93.0,82.4847032110872
2016-10-05,2.0,-5.339942126262136,1775.0,1712.6813052881585,774.0,619.2009849033773,75.0,77.4372778956665
2016-10-06,3.0,4.650999989159969,1208.0,1330.6347547128876,504.0,663.5933890398333,54.0,69.97394596333974
2016-10-07,2.0,0.1703318698412879,1732.0,1758.168622427667,738.0,680.0594606261045,74.0,79.14658256360585
2016-10-08,1.0,-21.8458625950514,334.0,256.1968522452065,331.0,227.98569115617056,31.0,37.97762965642659
2016-10-09,0.0,11.427077865509535,38.0,-19.06924229467353,35.0,218.68951906022534,22.0,35.09117580051702
2016-10-10,3.0,14.105399250456513,1006.0,832.772280505662,343.0,416.2618014592422,29.0,46.91897083351171
2016-10-11,1.0,17.034040743043693,1902.0,2082.348817109256,726.0,675.3219349280588,72.0,72.60227313906744
2016-10-12,2.0,18.05853607921882,1686.0,1509.6619033784486,620.0,639.3373797790391,58.0,63.39742465677263
