Date,severity_1_actual,severity_1_forecast,severity_2_actual,severity_2_forecast,severity_3_actual,severity_3_forecast,severity_4_actual,severity_4_forecast
2016-05-09,0.0,0.31917890906333923,397.0,398.5133361816406,206.0,201.86593627929688,19.0,19.57796859741211
2016-05-10,0.0,0.10812555998563766,504.0,490.47216796875,219.0,213.74658203125,39.0,36.21063995361328
2016-05-11,1.0,0.7133786082267761,494.0,469.1675109863281,231.0,226.091064453125,24.0,23.2153263092041
2016-05-12,0.0,0.3341488540172577,535.0,520.8462524414062,236.0,235.9043426513672,25.0,21.463376998901367
2016-05-13,0.0,-0.17501698434352875,9.0,13.385336875915527,10.0,9.761271476745605,6.0,5.477245807647705
2016-05-16,0.0,0.24161837995052338,389.0,408.1782531738281,170.0,181.43760681152344,13.0,15.119553565979004
2016-05-17,0.0,0.05132679268717766,487.0,487.56231689453125,209.0,211.09349060058594,22.0,22.739233016967773
2016-05-18,0.0,0.041412368416786194,681.0,675.7935791015625,252.0,258.02203369140625,31.0,30.891204833984375
2016-05-19,0.0,0.05817573517560959,511.0,522.2623901367188,230.0,231.5919647216797,27.0,25.290592193603516
2016-05-20,0.0,0.15029586851596832,690.0,672.999755859375,298.0,297.8038330078125,18.0,18.99008560180664
2016-05-21,1.0,0.5570611357688904,202.0,190.9237060546875,154.0,154.47653198242188,10.0,14.66142463684082
2016-05-22,0.0,0.12469440698623657,212.0,222.4318389892578,134.0,142.1868896484375,16.0,18.125852584838867
2016-05-23,0.0,0.003920678049325943,543.0,537.8386840820312,238.0,242.0375518798828,34.0,31.43513298034668
2016-05-24,0.0,-0.13058233261108398,739.0,733.9671630859375,259.0,259.31121826171875,20.0,20.765155792236328
2016-05-25,0.0,0.2875917851924896,743.0,750.4830322265625,262.0,263.5408935546875,38.0,37.68500518798828
2016-05-26,0.0,0.02827669493854046,749.0,730.0903930664062,324.0,315.6073303222656,24.0,23.67500114440918
2016-05-27,1.0,0.8077054023742676,712.0,703.168212890625,306.0,303.83306884765625,29.0,27.734399795532227
2016-05-28,2.0,1.8547428846359253,175.0,194.82752990722656,175.0,186.8643341064453,15.0,18.659345626831055
2016-05-29,0.0,0.09901922196149826,177.0,185.02796936035156,112.0,115.3496322631836,16.0,18.875219345092773
2016-05-30,0.0,0.2439238727092743,312.0,315.3124084472656,165.0,173.97976684570312,24.0,23.79462242126465
2016-05-31,0.0,0.06683023273944855,555.0,567.9694213867188,285.0,285.02557373046875,22.0,23.015344619750977
2016-06-01,1.0,0.7958871722221375,539.0,537.0443115234375,289.0,288.48626708984375,25.0,22.172807693481445
2016-06-02,0.0,0.16551713645458221,473.0,482.4124450683594,245.0,254.14852905273438,8.0,11.627986907958984
2016-06-03,0.0,-0.03404977545142174,521.0,507.8703308105469,273.0,271.91400146484375,20.0,20.5169734954834
2016-06-04,0.0,0.3191320598125458,160.0,163.70811462402344,135.0,139.40493774414062,33.0,28.952003479003906
2016-06-05,0.0,0.0190109945833683,168.0,177.2132568359375,106.0,107.89348602294922,17.0,19.331899642944336
2016-06-06,0.0,0.15820379555225372,485.0,485.40142822265625,310.0,308.6278381347656,37.0,35.81550216674805
2016-06-07,1.0,0.8578099012374878,558.0,544.6892700195312,265.0,270.2964782714844,17.0,18.10664939880371
2016-06-08,3.0,1.874541997909546,549.0,533.0585327148438,276.0,274.6673278808594,25.0,21.708650588989258
2016-06-09,0.0,0.2439715713262558,470.0,492.23492431640625,319.0,306.063232421875,10.0,13.8145751953125
2016-06-10,0.0,0.0510023757815361,424.0,442.81439208984375,287.0,287.4584045410156,16.0,17.212862014770508
2016-06-11,0.0,0.09583330154418945,191.0,175.720947265625,107.0,108.359375,24.0,21.899065017700195
2016-06-12,0.0,0.0528273805975914,159.0,153.19744873046875,145.0,140.17576599121094,17.0,15.993128776550293
2016-06-13,0.0,0.12548619508743286,439.0,442.0807189941406,284.0,284.8581237792969,29.0,28.376649856567383
2016-06-14,1.0,0.9920547604560852,445.0,458.859375,291.0,289.8189392089844,18.0,18.82868194580078
2016-06-15,0.0,0.05839843302965164,0.0,13.080267906188965,0.0,2.9857101440429688,1.0,3.2409121990203857
2016-06-16,0.0,-0.0332290455698967,425.0,400.9950256347656,223.0,212.19656372070312,16.0,15.5458345413208
2016-06-17,1.0,0.7150935530662537,518.0,520.7853393554688,295.0,291.1601257324219,34.0,32.78013229370117
2016-06-18,0.0,0.046404771506786346,129.0,129.30076599121094,142.0,137.8227081298828,14.0,15.572052001953125
2016-06-19,0.0,-0.02775127999484539,130.0,133.08021545410156,85.0,92.0245590209961,14.0,13.601841926574707
