Start_Time,accident_count,severity_1,severity_2,severity_3,severity_4,Temp_avg,Humidity_avg,weather_mode,traffic_signal_prop,city_Atlanta,city_Austin,city_Baton_Rouge,city_Charlotte,city_Dallas,city_Houston,city_Los_Angeles,city_Miami,city_Nashville,city_Raleigh,day_of_week,is_weekend,month,year,accident_count_7d_avg,accident_count_7d_std,accident_count_lag1
2016-01-14,7.0,0.0,0,0.0,7,31.0,69.0,Fair,0.0,0,0,0,0,0,0,0,0,0,0,3,0,1,2016,7.0,,
2016-02-08,60.0,0.0,42,17.0,1,35.23958333333333,91.57638888888889,Overcast,0.19444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,2,2016,33.5,37.476659402887016,7.0
2016-02-09,59.0,0.0,33,20.0,6,23.61095238095238,87.0345238095238,Light Snow,0.1,0,0,0,0,0,0,0,0,0,0,1,0,2,2016,42.0,30.315012782448235,60.0
2016-02-10,49.0,0.0,30,13.0,6,17.410416666666666,78.19696969696969,Light Snow,0.03125,0,0,0,0,0,0,0,0,0,0,2,0,2,2016,43.75,24.998333277774073,59.0
2016-02-11,93.0,0.0,66,21.0,6,15.649187192118227,65.77118226600986,Mostly Cloudy,0.11724137931034484,0,0,0,0,0,0,0,0,0,0,3,0,2,2016,53.6,30.88365263371546,49.0
2016-02-12,18.0,0.0,6,5.0,7,19.583766233766234,66.66233766233766,Light Snow,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,4,0,2,2016,47.666666666666664,31.213245051847245,93.0
2016-02-13,14.0,0.0,1,9.0,4,10.1625,57.3125,Mostly Cloudy,0.125,0,0,0,0,0,0,0,0,0,0,5,1,2,2016,42.857142857142854,31.20592129403527,18.0
2016-02-14,13.0,0.0,0,7.0,6,13.245000000000001,79.58333333333334,Overcast,0.0,0,0,0,0,0,0,0,0,0,0,6,1,2,2016,43.714285714285715,30.120393344677545,14.0
2016-02-15,62.0,1.0,31,13.0,17,26.87010582010582,91.14232804232805,Light Freezing Drizzle,0.14814814814814814,0,0,0,0,0,0,0,0,0,0,0,0,2,2016,44.0,30.309514457784815,13.0
2016-02-16,84.0,0.0,53,20.0,11,32.02315789473685,91.00438596491227,Overcast,0.10297482837528604,0,0,0,0,0,0,0,0,0,0,1,0,2,2016,47.57142857142857,33.65935799970613,62.0
2016-02-17,51.0,0.0,33,13.0,5,30.86110248447205,81.19254658385094,Overcast,0.08928571428571429,0,0,0,0,0,0,0,0,0,0,2,0,2,2016,47.857142857142854,33.68198614209368,84.0
2016-02-18,73.0,0.0,45,25.0,3,26.536240601503756,73.69962406015037,Clear,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,3,0,2,2016,45.0,29.844039047465856,51.0
2016-02-19,72.0,0.0,53,10.0,9,50.57166666666667,49.338095238095235,Clear,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,4,0,2,2016,52.714285714285715,28.657252053155677,73.0
2016-02-20,4.0,0.0,1,0.0,3,61.275,47.0,Clear,0.25,0,0,0,0,0,0,0,0,0,0,5,1,2,2016,51.285714285714285,31.05755026674558,72.0
2016-02-21,7.0,0.0,2,3.0,2,49.0,83.85714285714286,Clear,0.0,0,0,0,0,0,0,0,0,0,0,6,1,2,2016,50.42857142857143,32.34634004467451,4.0
2016-02-22,55.0,0.0,35,10.0,10,36.272666666666666,74.66,Clear,0.15,0,0,0,0,0,0,0,0,0,0,0,0,2,2016,49.42857142857143,32.03569437807949,7.0
2016-02-23,58.0,0.0,28,21.0,9,41.781486486486486,62.63986486486486,Clear,0.2,0,0,0,0,0,0,0,0,0,0,1,0,2,2016,45.714285714285715,28.692126014607126,55.0
2016-02-24,86.0,1.0,50,26.0,9,42.501596638655464,92.15571428571428,Light Rain,0.10980392156862745,0,0,0,0,0,0,0,0,0,0,2,0,2,2016,50.714285714285715,32.556178551924084,58.0
2016-02-25,51.0,0.0,26,11.0,14,32.55136363636364,85.18065268065268,Light Snow,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,3,0,2,2016,47.57142857142857,31.074411460541732,86.0
2016-02-26,27.0,0.0,17,6.0,4,32.61636363636364,55.96363636363637,Overcast,0.12272727272727274,0,0,0,0,0,0,0,0,0,0,4,0,2,2016,41.142857142857146,29.80731773367389,51.0
2016-02-27,6.0,0.0,1,5.0,0,43.34,51.2,Clear,0.0,0,0,0,0,0,0,0,0,0,0,5,1,2,2016,41.42857142857143,29.398736610366672,27.0
2016-02-28,7.0,0.0,4,0.0,3,57.785000000000004,39.45,Clear,0.0,0,0,0,0,0,0,0,0,0,0,6,1,2,2016,41.42857142857143,29.398736610366672,6.0
2016-02-29,36.0,0.0,26,8.0,2,46.415,57.925,Clear,0.18125,0,0,0,0,0,0,0,0,0,0,0,0,2,2016,38.714285714285715,28.808067653085676,7.0
2016-03-01,55.0,0.0,40,15.0,0,45.79714285714286,78.08928571428572,Clear,0.125,0,0,0,0,0,0,0,0,0,0,1,0,3,2016,38.285714285714285,28.493942547579493,36.0
2016-03-02,40.0,0.0,22,12.0,6,29.73701298701299,54.68181818181819,Overcast,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,2,0,3,2016,31.714285714285715,19.559433237479748,55.0
2016-03-03,64.0,0.0,38,20.0,6,30.928278278278277,86.21171171171171,Light Snow,0.018518518518518517,0,0,0,0,0,0,0,0,0,0,3,0,3,2016,33.57142857142857,22.14239630856862,40.0
2016-03-04,58.0,0.0,33,15.0,10,32.02043269230769,87.8329326923077,Overcast,0.1346153846153846,0,0,0,0,0,0,0,0,0,0,4,0,3,2016,38.0,23.657275131905315,64.0
2016-03-05,7.0,0.0,1,2.0,4,32.675,82.16666666666666,Overcast,0.0,0,0,0,0,0,0,0,0,0,0,5,1,3,2016,38.142857142857146,23.43379732657207,58.0
2016-03-06,4.0,0.0,1,0.0,3,39.025,79.0,Clear,0.0,0,0,0,0,0,0,0,0,0,0,6,1,3,2016,37.714285714285715,24.11579209919151,7.0
2016-03-07,41.0,0.0,29,8.0,4,54.186125000000004,49.31125,Clear,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,3,2016,38.42857142857143,24.130597056138363,4.0
2016-03-08,51.0,0.0,37,10.0,4,62.393692307692305,44.761538461538464,Clear,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,1,0,3,2016,37.857142857142854,23.716580497116137,41.0
2016-03-09,42.0,0.0,27,9.0,6,62.40833333333333,59.05555555555556,Clear,0.1388888888888889,0,0,0,0,0,0,0,0,0,0,2,0,3,2016,38.142857142857146,23.758707676895845,51.0
2016-03-10,72.0,0.0,40,20.0,12,58.36625,93.31661184210526,Light Rain,0.115625,0,0,0,0,0,0,0,0,0,0,3,0,3,2016,39.285714285714285,25.34899265397794,42.0
2016-03-11,61.0,0.0,45,10.0,6,47.98537263626251,76.85706340378198,Overcast,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,4,0,3,2016,39.714285714285715,25.740462866301137,72.0
2016-03-12,10.0,0.0,1,6.0,3,50.02619047619048,72.35714285714286,Clear,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,5,1,3,2016,40.142857142857146,25.122556739767877,61.0
2016-03-13,9.0,0.0,0,4.0,5,58.37777777777777,89.22222222222223,Overcast,0.0,0,0,0,0,0,0,0,0,0,0,6,1,3,2016,40.857142857142854,23.96823294438265,10.0
2016-03-14,45.0,0.0,38,6.0,1,59.63333333333333,88.57142857142857,Overcast,0.12797619047619047,0,0,0,0,0,0,0,0,0,0,0,0,3,2016,41.42857142857143,24.019833075031563,9.0
2016-03-15,46.0,0.0,28,10.0,8,57.70150537634409,81.42258064516129,Overcast,0.2,0,0,0,0,0,0,0,0,0,0,1,0,3,2016,40.714285714285715,23.760711870047743,45.0
2016-03-16,44.0,0.0,27,10.0,7,60.43397435897436,55.378205128205124,Overcast,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,2,0,3,2016,41.0,23.790754506740623,46.0
2016-03-17,53.0,0.0,39,7.0,7,50.06019061583578,48.335043988269796,Clear,0.21407624633431085,0,0,0,0,0,0,0,0,0,0,3,0,3,2016,38.285714285714285,20.524085734524068,44.0
2016-03-18,53.0,0.0,44,5.0,4,50.439126984126986,40.423809523809524,Clear,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,4,0,3,2016,37.142857142857146,19.230432231479426,53.0
2016-03-19,11.0,0.0,5,4.0,2,38.144999999999996,81.7,Light Rain,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,5,1,3,2016,37.285714285714285,18.997493569014857,53.0
2016-03-20,7.0,0.0,1,1.0,5,37.525000000000006,54.16666666666667,Overcast,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,6,1,3,2016,37.0,19.502136635080074,11.0
2016-03-21,49.0,0.0,31,14.0,4,33.67827586206897,64.45775862068966,Clear,0.19224137931034482,0,0,0,0,0,0,0,0,0,0,0,0,3,2016,37.57142857142857,19.831432481939203,7.0
2016-03-22,82.0,0.0,51,26.0,5,53.43008348240907,52.039057841383425,Clear,0.04889683959451401,0,0,0,0,0,0,5,0,0,0,1,0,3,2016,42.714285714285715,26.068590843607705,49.0
2016-03-23,704.0,0.0,440,246.0,18,63.19057096994046,39.4944355764402,Clear,0.10610365603176776,0,0,0,0,0,0,68,0,0,0,2,0,3,2016,137.0,251.37820112332733,82.0
2016-03-24,823.0,0.0,492,284.0,47,60.683713693628505,51.80074668596428,Clear,0.1068763730020453,0,0,0,0,0,0,68,0,0,0,3,0,3,2016,247.0,355.4307246145161,704.0
2016-03-25,504.0,0.0,320,167.0,17,65.34692739414606,50.02197001989202,Clear,0.07947075255507419,0,0,0,0,0,0,45,0,0,0,4,0,3,2016,311.42857142857144,355.279635002654,823.0
2016-03-26,251.0,2.0,88,140.0,21,55.64224038682938,63.564759382915035,Clear,0.07295864262990456,0,0,0,0,0,0,19,0,0,0,5,1,3,2016,345.7142857142857,332.29189692483436,504.0
2016-03-27,263.0,0.0,148,100.0,15,60.518394922071394,66.53354880413704,Clear,0.12263812485051423,0,0,0,0,0,0,37,0,0,0,6,1,3,2016,382.2857142857143,301.45741229661513,251.0
2016-03-28,652.0,0.0,387,232.0,33,54.56480071652486,63.681947554361344,Clear,0.08641148699502478,0,0,0,0,0,0,56,0,0,0,0,0,3,2016,468.42857142857144,275.3729937998382,263.0
2016-03-29,723.0,0.0,487,211.0,25,53.72341304347826,50.21415458937198,Clear,0.11094653688813655,0,0,0,0,0,0,53,0,0,0,1,0,3,2016,560.0,227.94882466612253,652.0
2016-03-30,828.0,0.0,513,280.0,35,56.24485840369714,52.67274401473297,Clear,0.08060825250698668,0,0,0,0,0,0,74,0,0,0,2,0,3,2016,577.7142857142857,245.1718542068769,723.0
2016-03-31,678.0,0.0,460,202.0,16,60.18410450737934,60.544405664140406,Clear,0.12043774543774544,0,0,0,0,0,0,54,0,0,0,3,0,3,2016,557.0,226.40082449790978,828.0
2016-04-01,878.0,0.0,558,292.0,28,61.49952546296296,63.880712295367466,Clear,0.09227827050997782,0,0,0,0,0,0,87,0,0,0,4,0,4,2016,610.4285714285714,254.2288058310579,678.0
2016-04-02,260.0,0.0,117,121.0,22,60.530602938692795,60.17419105656167,Clear,0.09709128998469099,0,0,0,2,0,0,29,0,0,0,5,1,4,2016,611.7142857142857,252.12213593528725,878.0
2016-04-03,278.0,0.0,145,117.0,16,58.64376560332871,58.461719833564494,Clear,0.06957417582417583,0,0,0,0,0,0,31,0,0,0,6,1,4,2016,613.8571428571429,248.70493130845415,260.0
2016-04-04,739.0,1.0,478,240.0,20,56.792454291911994,60.650520845748616,Clear,0.104858934169279,0,0,0,0,0,0,35,0,0,0,0,0,4,2016,626.2857142857143,253.06436222544545,278.0
2016-04-05,889.0,0.0,599,272.0,18,61.23927518756699,42.83420757363254,Clear,0.09480523815351752,0,0,0,0,0,0,61,0,0,0,1,0,4,2016,650.0,270.7945100379007,739.0
2016-04-06,831.0,0.0,538,269.0,24,64.63383839069843,46.51734345663108,Clear,0.08074389513607026,0,0,0,0,0,0,62,0,0,0,2,0,4,2016,650.4285714285714,271.1253444090987,889.0
2016-04-07,976.0,0.0,622,309.0,45,59.978702005784825,71.69800026752273,Overcast,0.0932944876063633,0,0,0,0,0,0,88,0,0,0,3,0,4,2016,693.0,298.21804103709087,831.0
2016-04-08,606.0,0.0,401,179.0,26,55.498551993857674,76.51902082633524,Overcast,0.11507444168734492,0,0,0,0,0,0,60,0,0,0,4,0,4,2016,654.1428571428571,287.627901156702,976.0
2016-04-09,364.0,0.0,185,152.0,27,51.46159592691283,78.40840312143129,Overcast,0.10750232991612302,0,0,0,0,0,0,43,0,0,0,5,1,4,2016,669.0,265.72793103724223,606.0
2016-04-10,305.0,0.0,163,123.0,19,54.70524950939165,70.64269694421083,Overcast,0.11420008267879289,0,0,0,0,0,0,35,0,0,0,6,1,4,2016,672.8571428571429,259.22283115203453,364.0
2016-04-11,780.0,2.0,479,282.0,17,60.02310247601763,66.06164927404718,Mostly Cloudy,0.09651651651651652,0,0,0,0,0,0,57,0,0,0,0,0,4,2016,678.7142857142857,261.42029651228586,305.0
2016-04-12,791.0,0.0,524,248.0,19,58.9513922579708,63.43771515723728,Clear,0.09207752583038624,0,0,0,0,0,0,93,0,0,0,1,0,4,2016,664.7142857142857,250.68553627051983,780.0
2016-04-13,766.0,0.0,529,224.0,13,58.68735953800298,58.31294709388972,Clear,0.11441214589890761,0,0,0,0,0,0,57,0,0,0,2,0,4,2016,655.4285714285714,244.6302360317555,791.0
2016-04-14,820.0,0.0,541,255.0,24,59.38093943189353,55.529053259238225,Clear,0.10261882442108622,0,0,0,0,0,0,58,0,0,0,3,0,4,2016,633.1428571428571,215.9879846746331,766.0
2016-04-15,28.0,0.0,16,11.0,1,46.912,66.39583333333334,Clear,0.07692307692307693,0,0,0,0,0,0,2,0,0,0,4,0,4,2016,550.5714285714286,315.60516321444914,820.0
2016-04-17,213.0,1.0,114,90.0,8,73.36185897435897,31.03205128205128,Clear,0.17911392405063292,0,0,0,0,0,0,30,0,0,0,6,1,4,2016,529.0,335.04427568109065,28.0
2016-04-18,881.0,0.0,545,305.0,31,73.15423693941185,32.428318902064426,Clear,0.08274143230455754,0,0,0,0,0,0,76,0,0,0,0,0,4,2016,611.2857142857143,341.5307278931694,213.0
2016-04-19,786.0,0.0,533,236.0,17,71.80606060606061,34.21280625402966,Clear,0.08418306596523131,0,0,0,0,0,0,58,0,0,0,1,0,4,2016,612.1428571428571,342.03188378250576,881.0
2016-04-20,834.0,0.0,526,288.0,20,67.8946537433155,36.12371657754011,Clear,0.10959332638164755,0,0,0,0,0,0,50,0,0,0,2,0,4,2016,618.2857142857143,346.1409704565055,786.0
2016-04-21,861.0,1.0,592,246.0,22,67.15601264020952,50.98882119607508,Clear,0.10792536589611908,0,0,0,0,0,0,87,0,0,0,3,0,4,2016,631.8571428571429,354.65543304801656,834.0
2016-04-22,927.0,0.0,618,291.0,18,63.2208668028137,65.86535562110782,Clear,0.08127015115212827,0,0,0,0,0,0,78,0,0,0,4,0,4,2016,647.1428571428571,366.2328169217993,861.0
2016-04-23,17.0,0.0,8,9.0,0,58.36923076923077,83.56410256410257,Clear,0.07142857142857142,0,0,0,0,0,0,1,0,0,0,5,1,4,2016,645.5714285714286,369.34259486410764,927.0
2016-04-24,159.0,0.0,106,40.0,13,64.67295098039216,47.48960784313725,Clear,0.12735849056603774,0,0,0,0,0,0,17,0,0,0,6,1,4,2016,637.8571428571429,380.28516868766985,17.0
2016-04-25,797.0,0.0,528,252.0,17,60.734430259361346,48.649435014588065,Clear,0.11959490387549587,0,0,0,0,0,0,57,0,0,0,0,0,4,2016,625.8571428571429,372.58127908391947,159.0
2016-04-26,817.0,0.0,517,280.0,20,61.22399369351302,57.83479009494305,Clear,0.06587736464448793,0,0,0,0,0,0,62,0,0,0,1,0,4,2016,630.2857142857143,374.97853906844426,797.0
2016-04-27,762.0,0.0,527,217.0,18,58.860263765883715,62.06649980747016,Clear,0.1038474633980252,0,0,0,0,0,0,35,0,0,0,2,0,4,2016,620.0,369.4053780514481,817.0
2016-04-28,732.0,0.0,466,252.0,14,60.31787142857142,58.110910714285716,Clear,0.0885855105334322,0,0,0,0,0,0,63,0,0,0,3,0,4,2016,601.5714285714286,358.43356294802953,762.0
2016-04-29,835.0,0.0,532,275.0,28,60.1137791300101,62.37039579194688,Clear,0.09883110564858913,0,0,0,0,0,0,68,0,0,0,4,0,4,2016,588.4285714285714,345.98258970785275,732.0
2016-04-30,156.0,0.0,61,78.0,17,57.23313620071684,68.88225806451612,Clear,0.10303030303030303,0,0,0,0,0,0,25,0,0,0,5,1,4,2016,608.2857142857143,309.81914847521085,835.0
2016-05-01,56.0,0.0,24,22.0,10,58.74285714285714,70.20370370370371,Clear,0.07142857142857142,0,0,0,0,0,0,5,0,0,0,6,1,5,2016,593.5714285714286,336.0490327034916,156.0
2016-05-02,676.0,3.0,388,262.0,23,63.892447839561,63.284370620398334,Clear,0.08991404781090517,0,0,0,0,0,0,45,0,0,0,0,0,5,2016,576.2857142857143,326.8265157978639,56.0
2016-05-03,613.0,0.0,384,207.0,22,64.26132518796992,65.22352756892231,Clear,0.09713824636901561,0,0,0,0,0,0,36,0,0,0,1,0,5,2016,547.1428571428571,310.4708405907757,676.0
2016-05-04,712.0,0.0,479,204.0,29,61.560634798525086,67.46513605442178,Clear,0.10227311280746396,0,1,0,0,0,0,36,0,0,0,2,0,5,2016,540.0,305.23488223552255,613.0
2016-05-05,712.0,0.0,467,211.0,34,59.231019316927174,67.92091187668308,Overcast,0.10754708885742481,0,0,0,0,0,0,45,0,0,0,3,0,5,2016,537.1428571428571,303.2251246029527,712.0
2016-05-06,35.0,0.0,18,15.0,2,56.45378787878788,71.56818181818181,Overcast,0.29545454545454547,0,0,0,0,0,0,4,0,0,0,4,0,5,2016,422.85714285714283,322.4057632711864,712.0
2016-05-08,38.0,0.0,21,16.0,1,62.32282913165266,68.88235294117646,Clear,0.07142857142857142,0,0,0,0,0,0,5,0,0,0,6,1,5,2016,406.0,341.2198704647783,35.0
2016-05-09,622.0,0.0,397,206.0,19,63.16852776044916,62.503810663021184,Clear,0.095636179399066,0,0,0,0,0,0,34,0,0,0,0,0,5,2016,486.85714285714283,310.10128913600073,38.0
2016-05-10,762.0,0.0,504,219.0,39,64.34892016528549,63.03426705933384,Clear,0.12317829229593935,0,0,0,0,0,0,42,0,0,0,1,0,5,2016,499.14285714285717,320.37708437164514,622.0
2016-05-11,750.0,1.0,494,231.0,24,66.54319529768676,62.55476298824422,Clear,0.09095368698017704,0,0,0,0,0,0,40,0,0,0,2,0,5,2016,518.7142857142857,332.44885034428694,762.0
2016-05-12,796.0,0.0,535,236.0,25,66.81105243240687,61.23238118407093,Clear,0.08820186183243509,0,0,0,0,0,0,48,0,0,0,3,0,5,2016,530.7142857142857,341.968182869749,750.0
2016-05-13,25.0,0.0,9,10.0,6,60.682105263157894,80.47894736842105,Clear,0.19298245614035087,0,0,0,0,0,0,3,0,0,0,4,0,5,2016,432.57142857142856,377.9576065922638,796.0
2016-05-16,572.0,0.0,389,170.0,13,66.89298286695546,52.893240448034966,Clear,0.09545454545454544,0,0,0,0,0,0,42,0,0,0,0,0,5,2016,509.2857142857143,335.9795203509257,25.0
2016-05-17,718.0,0.0,487,209.0,22,68.26556603773585,56.22537878787879,Clear,0.12161340172289078,0,0,0,0,0,0,55,0,0,0,1,0,5,2016,606.4285714285714,268.5416523513978,572.0
2016-05-18,964.0,0.0,681,252.0,31,69.50488692568513,57.39836865470673,Clear,0.10586880721564668,0,0,0,0,0,0,100,0,0,0,2,0,5,2016,655.2857142857143,300.9965195179251,718.0
2016-05-19,768.0,0.0,511,230.0,27,65.35225577313368,61.775835116011194,Clear,0.10599361336281013,0,0,0,0,0,0,70,0,0,0,3,0,5,2016,656.1428571428571,301.3593804587408,964.0
2016-05-20,1006.0,0.0,690,298.0,18,62.40917609893033,55.75819746376811,Mostly Cloudy,0.0932154814940725,0,0,0,0,0,0,69,0,0,0,4,0,5,2016,692.7142857142857,328.92081837716603,768.0
2016-05-21,367.0,1.0,202,154.0,10,59.65884787055979,61.736436392203075,Clear,0.12449912891986063,0,0,0,0,0,0,33,0,0,0,5,1,5,2016,631.4285714285714,345.9922239698733,1006.0
2016-05-22,362.0,0.0,212,134.0,16,61.17915173237754,61.30025388291517,Clear,0.10575715157388463,0,0,0,0,0,0,58,0,0,0,6,1,5,2016,679.5714285714286,260.4085617786384,367.0
2016-05-23,815.0,0.0,543,238.0,34,64.69268115535439,58.5433538444274,Clear,0.12289848775601336,0,0,0,0,0,0,71,0,0,0,0,0,5,2016,714.2857142857143,259.87478669910365,362.0
2016-05-24,1018.0,0.0,739,259.0,20,64.74295824830759,60.8836199915784,Mostly Cloudy,0.13105405405405407,0,0,0,0,0,0,94,0,0,0,1,0,5,2016,757.1428571428571,284.1891556524915,815.0
2016-05-25,1043.0,0.0,743,262.0,38,66.65169772839431,56.637134892973904,Clear,0.10819327731092437,0,0,0,0,0,0,125,0,0,0,2,0,5,2016,768.4285714285714,295.1309636657692,1018.0
2016-05-26,1097.0,0.0,749,324.0,24,68.38339502343534,58.496477805348775,Clear,0.1174219228413962,0,0,0,0,0,0,97,0,0,0,3,0,5,2016,815.4285714285714,320.18476808599996,1043.0
2016-05-27,1048.0,1.0,712,306.0,29,70.74492603610882,58.79176735163473,Clear,0.09927870312574147,0,0,0,0,0,0,100,0,0,0,4,0,5,2016,821.4285714285714,324.71262019559015,1097.0
2016-05-28,367.0,2.0,175,175.0,15,68.52091584158416,63.63704620462046,Clear,0.0818064930890389,0,0,0,0,0,0,47,0,0,0,5,1,5,2016,821.4285714285714,324.71262019559015,1048.0
2016-05-29,305.0,0.0,177,112.0,16,69.17568318514644,60.839042887029294,Clear,0.11533973029045644,0,0,0,0,0,0,43,0,0,0,6,1,5,2016,813.2857142857143,338.5728450844386,367.0
2016-05-30,501.0,0.0,312,165.0,24,70.47399879893405,64.732961021199,Clear,0.07632778264680105,0,0,0,0,0,0,40,0,0,0,0,0,5,2016,768.4285714285714,358.52096969952197,305.0
2016-05-31,862.0,0.0,555,285.0,22,72.1826752993338,60.58222081564629,Clear,0.10135515069725595,0,0,0,0,0,0,98,0,0,0,1,0,5,2016,746.1428571428571,345.0161486903804,501.0
2016-06-01,854.0,1.0,539,289.0,25,72.23627547172126,58.82869797533965,Clear,0.09517272129916454,0,0,0,0,0,0,69,0,0,0,2,0,6,2016,719.1428571428571,324.7108603929698,862.0
2016-06-02,726.0,0.0,473,245.0,8,74.00595563518155,58.75299213180156,Clear,0.09836601307189542,0,0,0,0,0,0,72,0,0,0,3,0,6,2016,666.1428571428571,279.94965533790065,854.0
2016-06-03,814.0,0.0,521,273.0,20,76.84306019766397,54.70104982142213,Clear,0.1004611795709551,0,0,0,0,0,0,72,0,0,0,4,0,6,2016,632.7142857142857,237.50629064350687,726.0
2016-06-04,328.0,0.0,160,135.0,33,74.16050193050194,62.24369230769231,Clear,0.10971007033796534,0,0,0,0,0,0,40,0,0,0,5,1,6,2016,627.1428571428571,245.11387052512833,814.0
2016-06-05,291.0,0.0,168,106.0,17,71.89041666666668,61.93520480225989,Clear,0.11091286307053942,0,0,0,0,0,0,39,0,0,0,6,1,6,2016,625.1428571428571,248.21793419723465,328.0
2016-06-06,832.0,0.0,485,310.0,37,71.36329171054611,59.02229511842545,Clear,0.11203800145188271,0,0,0,0,0,0,81,0,0,0,0,0,6,2016,672.4285714285714,252.12421352900415,291.0
2016-06-07,841.0,1.0,558,265.0,17,70.13140140579893,61.604342914522405,Clear,0.10042006247082899,0,0,0,0,0,0,88,0,0,0,1,0,6,2016,669.4285714285714,249.60492592819335,832.0
2016-06-08,853.0,3.0,549,276.0,25,68.34024406123854,61.39788431579477,Clear,0.09721191815244705,0,0,0,0,0,0,75,0,0,0,2,0,6,2016,669.2857142857143,249.48193941694043,841.0
2016-06-09,799.0,0.0,470,319.0,10,69.10878245831398,59.946211259351195,Clear,0.10301822230226428,0,0,0,0,0,0,87,0,0,0,3,0,6,2016,679.7142857142857,253.73720938910648,853.0
2016-06-10,727.0,0.0,424,287.0,16,71.43366964842937,53.00296442687747,Clear,0.09859995263340074,0,0,0,0,0,0,77,0,0,0,4,0,6,2016,667.2857142857143,248.13216524378953,799.0
2016-06-11,322.0,0.0,191,107.0,24,71.2913930976431,57.26830808080808,Clear,0.10178748758689175,0,0,0,0,0,0,21,0,0,0,5,1,6,2016,666.4285714285714,249.5060835215958,727.0
2016-06-12,321.0,0.0,159,145.0,17,70.76025619834711,54.950511756569846,Clear,0.07105599318714073,0,0,0,0,0,0,31,0,0,0,6,1,6,2016,670.7142857142857,242.1313103020162,322.0
2016-06-13,752.0,0.0,439,284.0,29,67.79757269800848,58.4911542910431,Clear,0.08540913758115243,0,0,0,0,0,0,94,0,0,0,0,0,6,2016,659.2857142857143,235.0338374828284,321.0
2016-06-14,755.0,1.0,445,291.0,18,69.20068724851333,56.51913079086992,Clear,0.08161083978754542,0,1,0,0,2,2,75,0,0,0,1,0,6,2016,647.0,226.02728448869433,752.0
2016-06-15,1.0,0.0,0,0.0,1,62.1,63.0,Clear,0.0,0,0,0,0,0,0,0,0,0,0,2,0,6,2016,525.2857142857143,310.2980901679941,755.0
2016-06-16,664.0,0.0,425,223.0,16,73.21920533343707,50.004012653037314,Clear,0.09753952634931501,0,0,0,0,0,0,40,0,0,0,3,0,6,2016,506.0,294.23006871041093,1.0
2016-06-17,848.0,1.0,518,295.0,34,75.44615422328864,49.298367095032646,Clear,0.11835434365579611,1,0,0,0,1,2,61,3,1,0,4,0,6,2016,523.2857142857143,312.37248827092833,664.0
2016-06-18,285.0,0.0,129,142.0,14,76.62640166850693,42.988651699178014,Clear,0.12333020857745489,0,0,0,0,0,0,24,0,0,0,5,1,6,2016,518.0,316.63017333581223,848.0
2016-06-19,229.0,0.0,130,85.0,14,78.68399621212122,42.39488636363636,Clear,0.10101343908349857,0,0,0,0,0,0,30,0,0,0,6,1,6,2016,504.85714285714283,327.87976890491836,285.0
2016-06-20,568.0,1.0,355,193.0,19,83.33332035382625,41.11263518279064,Clear,0.07642777155655095,0,0,0,0,0,0,56,0,0,0,0,0,6,2016,478.57142857142856,311.7428732908242,229.0
2016-06-21,1688.0,4.0,1136,490.0,58,81.42711798671344,50.2194652576547,Clear,0.19804510439652356,35,48,0,23,40,63,73,25,6,4,1,0,6,2016,611.8571428571429,554.5344679913738,568.0
2016-06-22,2286.0,2.0,1580,624.0,80,78.75733891593705,56.20870887898602,Clear,0.2146294404721371,35,87,3,42,61,94,80,33,4,2,2,0,6,2016,938.2857142857143,766.895193683751,1688.0
2016-06-23,2443.0,1.0,1621,751.0,70,78.09876466552714,62.46412483575772,Clear,0.20046957137925947,60,78,2,35,81,90,67,48,24,2,3,0,6,2016,1192.4285714285713,936.8014476829934,2286.0
2016-06-24,2258.0,1.0,1413,757.0,87,77.56883165363473,59.639768904477485,Clear,0.1661233747509135,35,68,0,17,55,44,72,20,4,0,4,0,6,2016,1393.857142857143,999.86489563531,2443.0
2016-06-25,567.0,1.0,231,283.0,52,77.9206125024267,57.43245648094221,Clear,0.13397914023088112,19,1,0,1,13,7,37,4,0,0,5,1,6,2016,1434.142857142857,952.2908219256392,2258.0
2016-06-26,638.0,0.0,309,274.0,55,77.24353452438436,62.121828030450914,Clear,0.11477272727272728,21,18,2,2,26,5,49,8,0,1,6,1,6,2016,1492.5714285714287,875.4735589273683,567.0
2016-06-27,2283.0,1.0,1516,690.0,76,80.5499387050323,58.096289000878286,Clear,0.19200356767750865,39,70,0,59,71,64,73,28,8,7,0,0,6,2016,1737.5714285714287,811.2227103048124,638.0
