Start_Time,weather_mode,accident_count,Temp_avg,Humidity_avg
2016-05-23,Clear,815.0,64.69268115535439,58.5433538444274
2016-05-24,Mostly Cloudy,1018.0,64.74295824830759,60.8836199915784
2016-05-25,Clear,1043.0,66.65169772839431,56.637134892973904
2016-05-26,Clear,1097.0,68.38339502343534,58.496477805348775
2016-05-27,Clear,1048.0,70.74492603610882,58.79176735163473
2016-05-28,Clear,367.0,68.52091584158416,63.63704620462046
2016-05-29,Clear,305.0,69.17568318514644,60.839042887029294
2016-05-30,Clear,501.0,70.47399879893405,64.732961021199
2016-05-31,Clear,862.0,72.1826752993338,60.58222081564629
2016-06-01,Clear,854.0,72.23627547172126,58.82869797533965
2016-06-02,Clear,726.0,74.00595563518155,58.75299213180156
2016-06-03,Clear,814.0,76.84306019766397,54.70104982142213
2016-06-04,Clear,328.0,74.16050193050194,62.24369230769231
2016-06-05,Clear,291.0,71.89041666666668,61.93520480225989
2016-06-06,Clear,832.0,71.36329171054611,59.02229511842545
2016-06-07,Clear,841.0,70.13140140579893,61.604342914522405
2016-06-08,Clear,853.0,68.34024406123854,61.39788431579477
2016-06-09,Clear,799.0,69.10878245831398,59.9462112593512
2016-06-10,Clear,727.0,71.43366964842937,53.00296442687747
2016-06-11,Clear,322.0,71.2913930976431,57.26830808080808
2016-06-12,Clear,321.0,70.76025619834711,54.950511756569846
2016-06-13,Clear,752.0,67.79757269800848,58.4911542910431
2016-06-14,Clear,755.0,69.20068724851333,56.51913079086992
2016-06-15,Clear,1.0,62.1,63.0
2016-06-16,Clear,664.0,73.21920533343707,50.004012653037314
2016-06-17,Clear,848.0,75.44615422328864,49.298367095032646
2016-06-18,Clear,285.0,76.62640166850693,42.988651699178014
2016-06-19,Clear,229.0,78.68399621212122,42.39488636363636
2016-06-20,Clear,568.0,83.33332035382625,41.11263518279064
2016-06-21,Clear,1688.0,81.42711798671344,50.2194652576547
2016-06-22,Clear,2286.0,78.75733891593705,56.20870887898602
2016-06-23,Clear,2443.0,78.09876466552714,62.46412483575772
2016-06-24,Clear,2258.0,77.56883165363473,59.639768904477485
2016-06-25,Clear,567.0,77.9206125024267,57.43245648094221
2016-06-26,Clear,638.0,77.24353452438436,62.121828030450914
2016-06-27,Clear,2283.0,80.5499387050323,58.096289000878286
2016-06-28,Clear,2142.0,77.83416937105835,65.2612936781507
2016-06-29,Clear,2198.0,77.73146855242263,58.73305733918572
2016-06-30,Clear,2225.0,78.44489911942517,56.59256256569678
2016-07-01,Clear,1146.0,76.25803129782298,67.96992412996866
2016-07-02,Clear,426.0,77.51906748430083,55.42085556767593
2016-07-03,Clear,459.0,74.5035234586326,62.98465628206324
2016-07-04,Clear,1169.0,76.85270016463005,68.23225009854616
2016-07-05,Clear,2214.0,78.42925567501952,66.77943496722682
2016-07-06,Clear,2148.0,80.06183038827021,61.26337231308644
2016-07-07,Clear,2081.0,79.44485185967878,63.98160608622147
2016-07-08,Clear,2012.0,80.54715762803235,61.71699379217274
2016-07-09,Clear,477.0,76.4064475901584,66.49309066397035
2016-07-10,Clear,486.0,78.3144501650165,62.30755115511551
2016-07-11,Clear,1949.0,79.20042466930167,59.57472615595455
2016-07-12,Clear,1843.0,80.37251918266224,60.74323420286717
2016-07-13,Clear,1864.0,82.13012750873128,62.904104233391806
2016-07-14,Clear,2132.0,82.29923476229422,60.79332708287619
2016-07-15,Clear,1668.0,81.39396601726432,57.309060981681455
2016-07-16,Clear,532.0,78.87925029202506,62.571811617287885
2016-07-17,Clear,58.0,67.7416875,76.496875
2016-07-18,Clear,1513.0,81.66502054049626,56.46457942145953
2016-07-19,Clear,1975.0,80.60604974061641,58.41670504021039
2016-07-20,Clear,1936.0,82.03143407990811,53.31149279795601
2016-07-21,Clear,2019.0,83.08141010799099,54.82385166363656
2016-07-22,Clear,2256.0,85.39046894886987,52.0123217028747
2016-07-23,Clear,616.0,83.11733174640723,56.96953545449169
2016-07-24,Clear,568.0,83.01488991982413,57.49211981119876
2016-07-25,Clear,2043.0,82.97879814705428,60.33201557756
2016-07-26,Clear,2223.0,83.14545977766963,58.023998749436
2016-07-27,Clear,2256.0,83.12331148739746,56.85156600626128
2016-07-28,Clear,2172.0,82.03164837112946,61.02867498243639
2016-07-29,Clear,2216.0,81.13654536889831,62.83505674675733
2016-07-30,Clear,684.0,80.30221000990613,64.91155832822304
2016-07-31,Clear,639.0,78.12319281088939,67.89148055151756
2016-08-01,Clear,2226.0,80.24625267249216,63.82049007969054
2016-08-02,Clear,2265.0,79.66346257526197,64.81702928703757
2016-08-03,Clear,1290.0,76.76671383566149,69.89692925516263
2016-08-04,Clear,1792.0,81.82455955334989,56.647800586510265
2016-08-05,Clear,2510.0,79.26391330398312,64.08470427116322
2016-08-06,Clear,624.0,77.87663312897833,64.64589335057912
2016-08-07,Clear,560.0,77.56928578841763,59.318495308780285
2016-08-08,Clear,2314.0,77.90878687838158,63.2340495941276
2016-08-09,Clear,2240.0,79.22870770472929,62.828524667789736
2016-08-10,Clear,2383.0,80.05887143732119,65.81992750887261
2016-08-11,Clear,2326.0,80.60365731172794,65.26938459366824
2016-08-12,Clear,2461.0,81.2565261902628,67.69200511858541
2016-08-13,Clear,697.0,80.64597603087549,65.31226217076309
2016-08-14,Clear,642.0,80.15703784044348,63.18792099554744
2016-08-15,Clear,2330.0,79.09459785568524,67.34018489596826
2016-08-16,Clear,2235.0,79.41341289756093,68.23108778734813
2016-08-17,Clear,2263.0,79.32957386363637,65.9091581937799
2016-08-18,Clear,2202.0,78.20752252943205,67.21781089042426
2016-08-19,Clear,2170.0,79.17288717688979,65.57712462502545
2016-08-20,Clear,676.0,76.42676211601801,67.30596894535188
2016-08-21,Clear,644.0,76.37075727883538,67.29565985860174
2016-08-22,Clear,2142.0,76.1042459463512,61.37101777891252
2016-08-23,Clear,2243.0,77.2613698393252,61.08727230720146
2016-08-24,Clear,2318.0,78.28132161766243,65.8298991396581
2016-08-25,Clear,2079.0,78.02526600576061,66.31311500542355
2016-08-26,Clear,2331.0,78.5346082127264,64.33980195160507
2016-08-27,Clear,703.0,77.153685722928,67.3622504537205
2016-08-28,Clear,687.0,77.40438794315924,67.16185314515738
2016-08-29,Clear,2369.0,78.83656861660012,65.92269558428869
2016-08-30,Clear,2355.0,78.44951816613617,64.56034347812475
2016-08-31,Clear,2380.0,78.61644613105783,64.93630022666832
2016-09-01,Clear,2636.0,75.94589444633215,70.34701648233496
2016-09-02,Clear,2286.0,74.66299207357656,64.99683795904156
2016-09-03,Clear,653.0,71.77402525639513,65.95356425702812
2016-09-04,Clear,553.0,72.80702221406278,63.861360993819225
2016-09-05,Clear,1308.0,75.9616413028019,62.39385408534999
2016-09-06,Clear,2755.0,77.28594438909994,63.00466219423741
2016-09-07,Clear,2601.0,78.59255641811006,64.41844788280852
2016-09-08,Clear,2649.0,77.75680864589955,65.34104933032859
2016-09-09,Clear,2588.0,78.13992301833414,65.58126704653395
2016-09-10,Clear,726.0,77.09596530019977,69.4604254773805
2016-09-11,Clear,640.0,74.87680975283239,62.62025559659865
2016-09-12,Clear,2429.0,72.60085637454037,63.31425326219029
2016-09-13,Clear,2509.0,72.99061490310042,65.70830678048837
2016-09-14,Clear,2539.0,74.05206502320011,63.54375919207765
2016-09-15,Clear,2600.0,73.11570253911955,61.78405433646813
2016-09-16,Clear,1916.0,72.78255713518686,68.09817056312355
2016-09-17,Clear,615.0,77.10176419965578,56.50742659758204
2016-09-18,Clear,497.0,66.6881052631579,50.193630573248406
2016-09-19,Clear,1721.0,78.30982830076968,66.63101604278074
2016-09-20,Clear,1583.0,77.04879478827361,67.31582403151674
2016-09-21,Clear,1506.0,72.40929919137466,77.60646900269542
2016-09-22,Clear,1544.0,73.99305356716775,59.20471441028995
2016-09-23,Clear,2380.0,75.18870617117369,63.18753064136013
2016-09-24,Clear,624.0,73.40992871690428,62.48793911007026
2016-09-25,Clear,539.0,71.73676216640501,53.570937990580845
2016-09-26,Clear,2270.0,72.89714165131983,56.702284905525296
2016-09-27,Clear,2556.0,72.31119938272658,55.97092455545277
2016-09-28,Clear,2497.0,70.76960985276793,64.46745961034117
2016-09-29,Clear,2425.0,69.60052488966505,66.81724165893966
2016-09-30,Clear,2553.0,67.72150668674871,69.27538627115868
2016-10-01,Clear,690.0,66.85132098838238,71.49160687797051
2016-10-02,Clear,610.0,66.38246988692232,72.77422688422689
2016-10-03,Clear,2450.0,68.72949460139301,64.86203358124246
2016-10-04,Clear,2815.0,69.60584318198147,67.78776523625517
2016-10-05,Clear,2626.0,69.60619618481968,66.18032684772021
2016-10-06,Clear,1769.0,73.16714241925804,59.1908514762577
2016-10-07,Clear,2546.0,69.36335321082137,59.38646504007941
2016-10-08,Clear,697.0,66.31605014952842,58.867203435319375
2016-10-09,Clear,95.0,58.66554449648712,75.24414519906324
2016-10-10,Clear,1381.0,69.53115895800106,45.50414673046252
2016-10-11,Clear,2701.0,65.69317813843094,61.843456283276666
2016-10-12,Clear,2366.0,64.34286311285373,69.83977123734125
2016-10-13,Clear,2590.0,62.62641904069872,71.12419909811716
2016-10-14,Clear,2866.0,63.40713067706882,69.90147394817498
2016-10-15,Clear,777.0,65.34437923744258,71.48625792811839
2016-10-16,Overcast,818.0,66.84351008008838,79.65096195217899
2016-10-17,Clear,2700.0,70.17234988221554,73.60718288417752
2016-10-18,Clear,2480.0,70.2451336143632,68.85625854746995
2016-10-19,Clear,2718.0,71.5953631260923,61.0497011804117
2016-10-20,Clear,2522.0,68.20748420139606,64.03328652265499
2016-10-21,Clear,2575.0,66.1631537554258,71.71965093528557
2016-10-22,Clear,805.0,60.0261038961039,54.24813463689868
2016-10-23,Clear,700.0,62.87774678036284,57.638198533830064
2016-10-24,Clear,2407.0,62.49454322202911,64.56887204148342
2016-10-25,Clear,2511.0,59.15510823228139,64.58115532734274
2016-10-26,Clear,2668.0,58.97837632557058,68.75878177357899
2016-10-27,Overcast,2338.0,60.31065799670158,73.00223962824566
2016-10-28,Mostly Cloudy,3.0,51.7,86.66666666666667
2016-10-29,Clear,170.0,68.34749798873693,66.00957361222848
2016-10-30,Overcast,740.0,65.41870999611129,71.63941940412528
2016-10-31,Clear,2535.0,61.548252726226856,67.67147630334654
2016-11-01,Clear,2728.0,63.98753635061525,71.44940112026538
2016-11-02,Clear,2634.0,65.82037244391825,71.32563175003395
2016-11-03,Clear,2794.0,66.04527777777778,68.45264270984332
2016-11-04,Clear,2784.0,63.05388017622771,61.81117400419288
2016-11-05,Clear,715.0,60.96976702508961,66.28488488488489
2016-11-06,Clear,697.0,60.32119235836628,68.31930693069307
2016-11-07,Clear,2796.0,60.55286720497328,66.15874216837747
2016-11-08,Clear,2847.0,62.097683432193065,63.83196829207616
2016-11-09,Clear,2561.0,62.2921796237186,64.10259552163318
2016-11-10,Clear,2726.0,60.619665292117126,54.11112197425291
2016-11-11,Clear,2402.0,61.413984244214674,52.06377901615109
2016-11-12,Clear,679.0,57.20697704245222,55.34284019494677
2016-11-13,Clear,734.0,56.99418154421301,56.21406500343328
2016-11-14,Clear,2769.0,59.63379872317465,60.79865782366558
2016-11-15,Clear,2918.0,58.53717867047288,67.63862362369301
2016-11-16,Clear,2724.0,57.34586129836852,65.49287884725575
2016-11-17,Clear,2750.0,58.90452443275738,59.84750850009304
2016-11-18,Clear,2916.0,58.802281708854295,55.33827449272231
2016-11-19,Clear,779.0,53.60181846455431,59.53909769475807
2016-11-20,Clear,839.0,50.4464511519782,62.99854651162791
2016-11-21,Clear,2873.0,49.57512167410778,59.48329608078569
2016-11-22,Clear,2987.0,51.12999286039332,63.19398501690608
2016-11-23,Clear,2953.0,52.957429294298365,65.68798270055704
2016-11-24,Clear,1350.0,54.98316790020982,67.14671406277094
2016-11-25,Overcast,1588.0,54.31692447415968,69.09307255399975
2016-11-26,Overcast,720.0,50.19170093201754,74.68501124859392
2016-11-27,Clear,858.0,50.41011691159717,70.26651245910617
2016-11-28,Clear,2744.0,54.249309071729954,71.77532094342439
2016-11-29,Clear,3077.0,57.94645981825661,71.86912301706076
2016-11-30,Clear,3098.0,55.26719571883552,69.83796430816153
2016-12-01,Clear,2688.0,52.422473265519045,63.92248770805626
2016-12-02,Clear,2642.0,50.88838721664808,53.87757111710896
2016-12-03,Clear,667.0,49.05634079867283,66.6277580282024
2016-12-04,Clear,709.0,47.37477268753278,72.41111232996928
2016-12-05,Overcast,2834.0,48.17844333659953,81.16850836757698
2016-12-06,Clear,2747.0,47.47153651974624,79.03511195617004
2016-12-07,Overcast,2628.0,45.91825881529812,75.82600717503448
2016-12-08,Overcast,2620.0,43.51625156294402,69.4283795009516
2016-12-09,Overcast,2525.0,40.69459623557984,66.39439220471593
2016-12-10,Overcast,816.0,42.83992387096774,74.68614623655914
2016-12-11,Light Snow,744.0,43.82061091313,79.7494052853242
2016-12-12,Overcast,2589.0,46.26375762903976,81.21304216893762
2016-12-13,Clear,2660.0,44.827499283427215,75.93595004058076
2016-12-14,Clear,2677.0,43.71834748939911,71.1092564570258
2016-12-15,Clear,2876.0,37.90273597002238,64.67815753541561
2016-12-16,Overcast,3266.0,41.139155525846704,68.74658621296052
2016-12-17,Clear,905.0,41.91367905616546,78.58278519797939
2016-12-18,Clear,755.0,35.52941037735849,64.36191311978938
2016-12-19,Clear,2555.0,33.993188800396034,58.74501065960994
2016-12-20,Clear,2626.0,40.42818020602387,56.765250128133744
2016-12-21,Clear,2339.0,46.88955108629482,65.73158358440381
2016-12-22,Clear,2590.0,50.18938265394684,68.32176334998078
2016-12-23,Overcast,2380.0,49.39505212317968,75.26545535083864
2016-12-24,Overcast,600.0,51.26440060745057,79.14986363354615
2016-12-25,Clear,425.0,50.822772739397166,71.81351170568561
2016-12-26,Clear,575.0,49.60445379537954,67.41980148883374
2016-12-27,Clear,1753.0,54.06932773580253,66.43453995727386
2016-12-28,Clear,1796.0,54.24471469069293,61.41636359736873
2016-12-29,Clear,1979.0,50.566982577490194,64.4026913764202
2016-12-30,Clear,2042.0,45.64119953902242,56.07735731293424
2016-12-31,Overcast,611.0,48.84817605520783,72.55015246348901
2017-01-01,Overcast,66.0,42.79083333333334,77.90416666666667
2017-01-02,Overcast,851.0,48.90778882575758,81.38059755392912
2017-01-03,Overcast,2387.0,49.78295104559484,81.9352369630981
2017-01-04,Clear,1350.0,45.76190488147852,64.03496485579346
2017-01-05,Clear,2461.0,37.548150396557936,70.49350482315113
2017-01-06,Clear,2559.0,32.71875011416067,67.95314389359129
2017-01-07,Clear,795.0,33.77315701487419,70.54348664752025
2017-01-08,Clear,599.0,37.38496949804389,63.65465652145083
2017-01-09,Clear,2508.0,37.23457739557739,69.73721194157697
2017-01-10,Overcast,2862.0,45.30017410110559,76.62651927639072
2017-01-11,Clear,2897.0,50.778839683607785,77.70661630994903
2017-01-12,Overcast,2691.0,52.87089066781241,79.32858922319082
2017-01-13,Clear,2526.0,49.31857957471112,72.05098377378488
2017-01-14,Clear,654.0,45.370086290335806,73.9262594943977
2017-01-15,Clear,561.0,48.68027924528302,79.4482641509434
2017-01-16,Clear,1896.0,47.1238817967796,75.70944559040628
2017-01-17,Overcast,2554.0,50.81238098649055,78.83098111829005
2017-01-18,Overcast,2170.0,51.47608993803635,81.3163238157041
2017-01-19,Overcast,2568.0,51.389556489262375,81.50628669721681
2017-01-20,Overcast,2363.0,51.73717654764448,82.78746187258167
2017-01-21,Clear,692.0,54.61686316287879,79.99952059659091
2017-01-22,Overcast,593.0,51.2421903360314,82.65256315918568
2017-01-23,Overcast,2320.0,48.47069499497452,76.42499379355439
2017-01-24,Clear,2225.0,48.878475912707145,75.11618429189858
2017-01-25,Clear,2250.0,48.42706555677105,69.11015305923773
2017-01-26,Clear,2075.0,47.542410201332046,64.35006736488891
2017-01-27,Clear,2178.0,43.36427561480584,53.94995202747059
2017-01-28,Clear,574.0,44.8446517094017,54.32892538975501
2017-01-29,Clear,673.0,46.49656608663458,54.7129173290938
2017-01-30,Clear,2186.0,45.48084723482833,53.11110131675345
2017-01-31,Clear,2629.0,47.61309349570094,61.13567275493639
2017-02-01,Clear,2417.0,49.64594209415473,64.88178293629133
2017-02-02,Clear,2400.0,47.86278054386217,62.73480019384179
2017-02-03,Overcast,2409.0,45.11262464969352,66.07325926458782
2017-02-04,Clear,669.0,34.40384325756519,69.44608841165807
2017-02-05,Overcast,626.0,52.09117365705124,72.51872111666509
2017-02-06,Clear,2330.0,52.545825292536776,74.98296663448319
2017-02-07,Overcast,2586.0,56.48450667752443,80.21742031352058
2017-02-08,Overcast,2554.0,54.420513490716345,74.74578607040085
2017-02-09,Clear,2663.0,44.52264313272769,69.50286538857966
2017-02-10,Clear,2433.0,47.15175450098341,61.772305332186136
2017-02-11,Clear,767.0,52.22504273725653,68.68013388771215
2017-02-12,Clear,733.0,48.2294809217628,75.71604028935518
2017-02-13,Clear,2083.0,51.24206928516143,60.31007092686958
2017-02-14,Clear,2424.0,49.80920802432325,67.67381098631098
2017-02-15,Clear,2198.0,49.51773009347807,66.50160932193903
2017-02-16,Clear,2238.0,49.7334823891037,56.90354621732196
2017-02-17,Clear,2409.0,51.99344400325892,64.65718226966193
2017-02-18,Clear,655.0,56.26031328190159,65.40558972755073
2017-02-19,Clear,608.0,57.49066013115632,68.44963787553648
2017-02-20,Clear,1876.0,56.555186164709,72.05069440982089
2017-02-21,Clear,1998.0,55.88258910401768,68.52032094889238
2017-02-22,Clear,2164.0,57.320546924794414,70.36400245953882
2017-02-23,Clear,2193.0,56.79551766924757,68.54410740751793
2017-02-24,Clear,2499.0,55.520417257960354,67.04344191504924
2017-02-25,Clear,691.0,50.34274630923063,62.40823879311505
2017-02-26,Clear,727.0,48.43046498570179,64.36974263217685
2017-02-27,Clear,2053.0,52.42734467774936,67.42930363151578
2017-02-28,Clear,2276.0,58.24250493996048,72.38332663482483
2017-03-01,Clear,2378.0,59.11605732520371,66.68374289402944
2017-03-02,Clear,2269.0,51.442740813323226,47.02842721625252
2017-03-03,Clear,2330.0,47.82528215856668,45.38415132183399
2017-03-04,Clear,759.0,48.30788022595824,58.31167675569277
2017-03-05,Clear,713.0,47.91700521408312,63.61985597581481
2017-03-06,Overcast,2153.0,54.375258665173575,62.31745559503963
2017-03-07,Clear,2181.0,57.73956647571309,65.10208494810104
2017-03-08,Clear,2110.0,58.13537119136427,49.817139892053376
2017-03-09,Clear,2132.0,62.10167201895236,51.87362592785759
2017-03-10,Clear,2350.0,55.21430011042687,62.40283591536432
2017-03-11,Clear,780.0,49.14350782877495,60.08025306232332
2017-03-12,Clear,706.0,50.45297124047124,65.09904959904961
2017-03-13,Clear,2546.0,43.961966110510886,70.12855715762707
2017-03-14,Clear,2343.0,45.131119744191096,68.78626349053255
2017-03-15,Clear,1967.0,44.27727810016325,56.13107670126188
2017-03-16,Clear,2180.0,46.941842462243386,52.263122754554246
2017-03-17,Clear,2347.0,53.168074857069456,59.78908377526985
2017-03-18,Clear,868.0,55.79921132971506,70.57404891304347
2017-03-19,Clear,770.0,56.49680711887835,65.46963146616167
2017-03-20,Clear,2314.0,56.48134317618527,59.39618017499087
2017-03-21,Clear,2241.0,59.90852653250211,61.919423256430505
2017-03-22,Clear,2200.0,53.13516507503411,60.77212560840286
2017-03-23,Clear,2046.0,53.61540329938738,51.50009124035884
2017-03-24,Clear,2450.0,59.90005062045765,64.27690818496303
2017-03-25,Clear,818.0,61.47817233284839,62.736079698438346
2017-03-26,Overcast,611.0,58.4188704496788,72.86142033261802
2017-03-27,Overcast,1957.0,59.67805332809613,71.44682615973306
2017-03-28,Clear,2212.0,61.83117564414758,66.73402459053386
2017-03-29,Clear,2290.0,62.87491089898333,60.18137233227214
2017-03-30,Clear,2154.0,57.58359842032744,61.18535765045405
2017-03-31,Clear,2140.0,57.31626273900594,65.1483588331027
2017-04-01,Clear,674.0,58.23260350941232,58.97272774678
2017-04-02,Clear,592.0,60.29159447909448,65.42835233520458
2017-04-03,Clear,2059.0,62.37677241766906,62.926255430378575
2017-04-04,Clear,2049.0,64.39239117370687,66.76285431863337
2017-04-05,Clear,2181.0,62.04788890859085,61.57414850202116
2017-04-06,Clear,2295.0,56.30381604696673,67.64875535344927
2017-04-07,Clear,2402.0,57.553106209538015,53.40968392633896
2017-04-08,Clear,699.0,58.98168118638812,53.4805111505822
2017-04-09,Clear,542.0,60.13729171668668,54.90870348139256
2017-04-10,Clear,1999.0,66.60026309563833,55.93069988403846
2017-04-11,Clear,2026.0,64.47268235932927,61.42299086064819
2017-04-12,Clear,2101.0,64.22862959036428,64.18979886326825
2017-04-13,Clear,2148.0,61.58983148661126,61.14332318911344
2017-04-14,Clear,2037.0,63.59421728413459,53.84540436663372
2017-04-15,Clear,693.0,66.50777126099706,56.76695103527948
2017-04-16,Clear,618.0,66.81672882672882,64.5410481331534
2017-04-17,Clear,2188.0,65.84122184871879,64.66709154495638
2017-04-18,Clear,2114.0,65.37032005259977,64.59808141916106
2017-04-19,Overcast,2165.0,65.44909141715547,67.16279099482512
2017-04-20,Clear,2099.0,66.46045559185856,66.05091026032355
2017-04-21,Clear,2072.0,66.97977373068431,60.18297552962501
2017-04-22,Clear,685.0,63.73258347481608,62.83385210337672
2017-04-23,Clear,592.0,62.7646793383042,60.011133520759486
2017-04-24,Clear,1936.0,63.06221649076919,61.265926480372585
2017-04-25,Clear,1876.0,64.65515289060042,67.4295548527039
2017-04-26,Overcast,2033.0,65.86204687798173,70.04087254020291
