Start_Time,City,Accident_Count,7d_StdDev,Peak_Tag
2016-01-14,city_Atlanta,0,,0
2016-02-08,city_Atlanta,0,,0
2016-02-09,city_Atlanta,0,,0
2016-02-10,city_Atlanta,0,,0
2016-02-11,city_Atlanta,0,,0
2016-02-12,city_Atlanta,0,,0
2016-02-13,city_Atlanta,0,0.0,0
2016-02-14,city_Atlanta,0,0.0,0
2016-02-15,city_Atlanta,0,0.0,0
2016-02-16,city_Atlanta,0,0.0,0
2016-02-17,city_Atlanta,0,0.0,0
2016-02-18,city_Atlanta,0,0.0,0
2016-02-19,city_Atlanta,0,0.0,0
2016-02-20,city_Atlanta,0,0.0,0
2016-02-21,city_Atlanta,0,0.0,0
2016-02-22,city_Atlanta,0,0.0,0
2016-02-23,city_Atlanta,0,0.0,0
2016-02-24,city_Atlanta,0,0.0,0
2016-02-25,city_Atlanta,0,0.0,0
2016-02-26,city_Atlanta,0,0.0,0
2016-02-27,city_Atlanta,0,0.0,0
2016-02-28,city_Atlanta,0,0.0,0
2016-02-29,city_Atlanta,0,0.0,0
2016-03-01,city_Atlanta,0,0.0,0
2016-03-02,city_Atlanta,0,0.0,0
2016-03-03,city_Atlanta,0,0.0,0
2016-03-04,city_Atlanta,0,0.0,0
2016-03-05,city_Atlanta,0,0.0,0
2016-03-06,city_Atlanta,0,0.0,0
2016-03-07,city_Atlanta,0,0.0,0
2016-03-08,city_Atlanta,0,0.0,0
2016-03-09,city_Atlanta,0,0.0,0
2016-03-10,city_Atlanta,0,0.0,0
2016-03-11,city_Atlanta,0,0.0,0
2016-03-12,city_Atlanta,0,0.0,0
2016-03-13,city_Atlanta,0,0.0,0
2016-03-14,city_Atlanta,0,0.0,0
2016-03-15,city_Atlanta,0,0.0,0
2016-03-16,city_Atlanta,0,0.0,0
2016-03-17,city_Atlanta,0,0.0,0
2016-03-18,city_Atlanta,0,0.0,0
2016-03-19,city_Atlanta,0,0.0,0
2016-03-20,city_Atlanta,0,0.0,0
2016-03-21,city_Atlanta,0,0.0,0
2016-03-22,city_Atlanta,0,0.0,0
2016-03-23,city_Atlanta,0,0.0,0
2016-03-24,city_Atlanta,0,0.0,0
2016-03-25,city_Atlanta,0,0.0,0
2016-03-26,city_Atlanta,0,0.0,0
2016-03-27,city_Atlanta,0,0.0,0
2016-03-28,city_Atlanta,0,0.0,0
2016-03-29,city_Atlanta,0,0.0,0
2016-03-30,city_Atlanta,0,0.0,0
2016-03-31,city_Atlanta,0,0.0,0
2016-04-01,city_Atlanta,0,0.0,0
2016-04-02,city_Atlanta,0,0.0,0
2016-04-03,city_Atlanta,0,0.0,0
2016-04-04,city_Atlanta,0,0.0,0
2016-04-05,city_Atlanta,0,0.0,0
2016-04-06,city_Atlanta,0,0.0,0
2016-04-07,city_Atlanta,0,0.0,0
2016-04-08,city_Atlanta,0,0.0,0
2016-04-09,city_Atlanta,0,0.0,0
2016-04-10,city_Atlanta,0,0.0,0
2016-04-11,city_Atlanta,0,0.0,0
2016-04-12,city_Atlanta,0,0.0,0
2016-04-13,city_Atlanta,0,0.0,0
2016-04-14,city_Atlanta,0,0.0,0
2016-04-15,city_Atlanta,0,0.0,0
2016-04-17,city_Atlanta,0,0.0,0
2016-04-18,city_Atlanta,0,0.0,0
2016-04-19,city_Atlanta,0,0.0,0
2016-04-20,city_Atlanta,0,0.0,0
2016-04-21,city_Atlanta,0,0.0,0
2016-04-22,city_Atlanta,0,0.0,0
2016-04-23,city_Atlanta,0,0.0,0
2016-04-24,city_Atlanta,0,0.0,0
2016-04-25,city_Atlanta,0,0.0,0
2016-04-26,city_Atlanta,0,0.0,0
2016-04-27,city_Atlanta,0,0.0,0
2016-04-28,city_Atlanta,0,0.0,0
2016-04-29,city_Atlanta,0,0.0,0
2016-04-30,city_Atlanta,0,0.0,0
2016-05-01,city_Atlanta,0,0.0,0
2016-05-02,city_Atlanta,0,0.0,0
2016-05-03,city_Atlanta,0,0.0,0
2016-05-04,city_Atlanta,0,0.0,0
2016-05-05,city_Atlanta,0,0.0,0
2016-05-06,city_Atlanta,0,0.0,0
2016-05-08,city_Atlanta,0,0.0,0
2016-05-09,city_Atlanta,0,0.0,0
2016-05-10,city_Atlanta,0,0.0,0
2016-05-11,city_Atlanta,0,0.0,0
2016-05-12,city_Atlanta,0,0.0,0
2016-05-13,city_Atlanta,0,0.0,0
2016-05-16,city_Atlanta,0,0.0,0
2016-05-17,city_Atlanta,0,0.0,0
2016-05-18,city_Atlanta,0,0.0,0
2016-05-19,city_Atlanta,0,0.0,0
2016-05-20,city_Atlanta,0,0.0,0
2016-05-21,city_Atlanta,0,0.0,0
2016-05-22,city_Atlanta,0,0.0,0
2016-05-23,city_Atlanta,0,0.0,0
2016-05-24,city_Atlanta,0,0.0,0
2016-05-25,city_Atlanta,0,0.0,0
2016-05-26,city_Atlanta,0,0.0,0
2016-05-27,city_Atlanta,0,0.0,0
2016-05-28,city_Atlanta,0,0.0,0
2016-05-29,city_Atlanta,0,0.0,0
2016-05-30,city_Atlanta,0,0.0,0
2016-05-31,city_Atlanta,0,0.0,0
2016-06-01,city_Atlanta,0,0.0,0
2016-06-02,city_Atlanta,0,0.0,0
2016-06-03,city_Atlanta,0,0.0,0
2016-06-04,city_Atlanta,0,0.0,0
2016-06-05,city_Atlanta,0,0.0,0
2016-06-06,city_Atlanta,0,0.0,0
2016-06-07,city_Atlanta,0,0.0,0
2016-06-08,city_Atlanta,0,0.0,0
2016-06-09,city_Atlanta,0,0.0,0
2016-06-10,city_Atlanta,0,0.0,0
2016-06-11,city_Atlanta,0,0.0,0
2016-06-12,city_Atlanta,0,0.0,0
2016-06-13,city_Atlanta,0,0.0,0
2016-06-14,city_Atlanta,0,0.0,0
2016-06-15,city_Atlanta,0,0.0,0
2016-06-16,city_Atlanta,0,0.0,0
2016-06-17,city_Atlanta,1,0.37796447300922725,0
2016-06-18,city_Atlanta,0,0.37796447300922725,0
2016-06-19,city_Atlanta,0,0.37796447300922725,0
2016-06-20,city_Atlanta,0,0.37796447300922725,0
2016-06-21,city_Atlanta,35,13.1710360441459,0
2016-06-22,city_Atlanta,35,16.98458685032375,0
2016-06-23,city_Atlanta,60,24.492953311202836,0
2016-06-24,city_Atlanta,35,23.754698783308417,0
2016-06-25,city_Atlanta,19,21.600264548644507,0
2016-06-26,city_Atlanta,21,18.58955159683602,0
2016-06-27,city_Atlanta,39,13.496031162636562,0
2016-06-28,city_Atlanta,41,13.69567189193099,0
2016-06-29,city_Atlanta,42,13.88901587243538,0
2016-06-30,city_Atlanta,46,10.59424821486146,0
2016-07-01,city_Atlanta,23,11.474609652039002,0
2016-07-02,city_Atlanta,5,14.999999999999996,0
2016-07-03,city_Atlanta,6,17.52549163769328,0
2016-07-04,city_Atlanta,25,16.964949861686115,0
2016-07-05,city_Atlanta,34,16.180529157278006,0
2016-07-06,city_Atlanta,21,14.553677329442332,0
2016-07-07,city_Atlanta,24,10.546947199929232,0
2016-07-08,city_Atlanta,29,11.088389466120894,0
2016-07-09,city_Atlanta,11,9.846440014156427,0
2016-07-10,city_Atlanta,16,7.733661733585434,0
2016-07-11,city_Atlanta,27,7.861903319777194,0
2016-07-12,city_Atlanta,43,10.293317295817749,0
2016-07-13,city_Atlanta,46,12.909944487358052,0
2016-07-14,city_Atlanta,12,14.256159905040876,0
2016-07-15,city_Atlanta,33,14.461772268392869,0
2016-07-16,city_Atlanta,10,14.648256844124097,0
2016-07-17,city_Atlanta,0,17.558066929070357,0
2016-07-18,city_Atlanta,19,17.623036871419988,0
2016-07-19,city_Atlanta,39,16.928420734712038,0
2016-07-20,city_Atlanta,33,14.48480320230564,0
2016-07-21,city_Atlanta,29,14.17408769215013,0
2016-07-22,city_Atlanta,18,13.582201238245235,0
2016-07-23,city_Atlanta,10,13.582201238245235,0
2016-07-24,city_Atlanta,11,11.14621439045989,0
2016-07-25,city_Atlanta,30,11.309498746839392,0
2016-07-26,city_Atlanta,29,9.651054716602587,0
2016-07-27,city_Atlanta,33,9.651054716602587,0
2016-07-28,city_Atlanta,42,11.99603108968803,0
2016-07-29,city_Atlanta,34,12.027745701779136,0
2016-07-30,city_Atlanta,16,10.76148334615278,0
2016-07-31,city_Atlanta,14,10.011897684160333,0
2016-08-01,city_Atlanta,24,10.097147168996834,0
2016-08-02,city_Atlanta,37,10.737118528064878,0
2016-08-03,city_Atlanta,23,10.714920616109278,0
2016-08-04,city_Atlanta,25,8.479667558622907,0
2016-08-05,city_Atlanta,27,7.565586245499758,0
2016-08-06,city_Atlanta,13,8.13867896148356,0
2016-08-07,city_Atlanta,14,8.13867896148356,0
2016-08-08,city_Atlanta,32,8.791229395580242,0
2016-08-09,city_Atlanta,41,9.81495457622363,0
2016-08-10,city_Atlanta,25,9.776064063386062,0
2016-08-11,city_Atlanta,28,9.827076298239898,0
2016-08-12,city_Atlanta,49,13.234154946306807,0
2016-08-13,city_Atlanta,10,13.866712454136852,0
2016-08-14,city_Atlanta,16,13.536546651125429,0
2016-08-15,city_Atlanta,23,13.599719885070456,0
2016-08-16,city_Atlanta,18,12.50904434703908,0
2016-08-17,city_Atlanta,27,12.554642472768688,0
2016-08-18,city_Atlanta,34,13.034752084514754,0
2016-08-19,city_Atlanta,34,9.136530549184977,0
2016-08-20,city_Atlanta,16,7.895146188217998,0
2016-08-21,city_Atlanta,16,7.895146188217998,0
2016-08-22,city_Atlanta,40,9.897089519266801,0
2016-08-23,city_Atlanta,42,10.62118278769006,0
2016-08-24,city_Atlanta,61,15.67071882752761,0
2016-08-25,city_Atlanta,53,17.106111411394682,0
2016-08-26,city_Atlanta,53,17.95762207187216,0
2016-08-27,city_Atlanta,16,17.95762207187216,0
2016-08-28,city_Atlanta,12,18.89318345203848,0
2016-08-29,city_Atlanta,51,19.385807277736035,0
2016-08-30,city_Atlanta,43,19.396857870234935,0
2016-08-31,city_Atlanta,34,17.405527310379902,0
2016-09-01,city_Atlanta,41,16.162861604248643,0
2016-09-02,city_Atlanta,39,14.44200223554298,0
2016-09-03,city_Atlanta,18,14.047538337136979,0
2016-09-04,city_Atlanta,9,14.853250405855528,0
2016-09-05,city_Atlanta,31,12.711075036023837,0
2016-09-06,city_Atlanta,50,14.044148078046423,0
2016-09-07,city_Atlanta,53,16.226081297889333,0
2016-09-08,city_Atlanta,44,16.466416038192918,0
2016-09-09,city_Atlanta,50,17.424667790780042,0
2016-09-10,city_Atlanta,14,18.179004111232008,0
2016-09-11,city_Atlanta,9,18.179004111232008,0
2016-09-12,city_Atlanta,30,18.227399574215053,0
2016-09-13,city_Atlanta,30,17.15059349243801,0
2016-09-14,city_Atlanta,25,14.769660021234644,0
2016-09-15,city_Atlanta,54,16.819772944506763,0
2016-09-16,city_Atlanta,38,14.987296207757003,0
2016-09-17,city_Atlanta,8,16.09051776372537,0
2016-09-18,city_Atlanta,18,14.640127503998492,0
2016-09-19,city_Atlanta,33,14.717983816374014,0
2016-09-20,city_Atlanta,38,15.07599795322731,0
2016-09-21,city_Atlanta,41,15.301727260112072,0
2016-09-22,city_Atlanta,28,12.143977539348061,0
2016-09-23,city_Atlanta,40,12.407754871546288,0
2016-09-24,city_Atlanta,7,12.697956341006018,0
2016-09-25,city_Atlanta,21,12.297889869326971,0
2016-09-26,city_Atlanta,36,12.482368517614095,0
2016-09-27,city_Atlanta,54,15.306394555404417,0
2016-09-28,city_Atlanta,54,17.1921909183044,0
2016-09-29,city_Atlanta,36,16.969159700833178,0
2016-09-30,city_Atlanta,46,17.38499626799198,0
2016-10-01,city_Atlanta,10,16.560135725231696,0
2016-10-02,city_Atlanta,7,19.37966533693057,0
2016-10-03,city_Atlanta,33,19.37966533693057,0
2016-10-04,city_Atlanta,43,17.904508610163763,0
2016-10-05,city_Atlanta,52,17.520056533937918,0
2016-10-06,city_Atlanta,52,19.041308478448332,0
2016-10-07,city_Atlanta,44,18.857864344062065,0
2016-10-08,city_Atlanta,6,19.760470401187067,0
2016-10-09,city_Atlanta,1,21.197484127446188,0
2016-10-10,city_Atlanta,15,22.26250317504856,0
2016-10-11,city_Atlanta,52,23.343195194847716,0
2016-10-12,city_Atlanta,43,22.26250317504856,0
2016-10-13,city_Atlanta,49,21.802140567690433,0
2016-10-14,city_Atlanta,55,23.322786732129174,0
2016-10-15,city_Atlanta,16,21.74856317093154,0
2016-10-16,city_Atlanta,21,17.799143906646847,0
2016-10-17,city_Atlanta,50,15.76312756010654,0
2016-10-18,city_Atlanta,54,16.014874038723825,0
2016-10-19,city_Atlanta,59,17.405527310379906,0
2016-10-20,city_Atlanta,36,17.405527310379906,0
2016-10-21,city_Atlanta,43,16.42587969667146,0
2016-10-22,city_Atlanta,17,16.18641405623864,0
2016-10-23,city_Atlanta,14,17.70122406313567,0
2016-10-24,city_Atlanta,42,17.121415161804148,0
2016-10-25,city_Atlanta,69,20.14944167960988,0
2016-10-26,city_Atlanta,55,19.569169143128708,0
2016-10-27,city_Atlanta,47,19.689252567496474,0
2016-10-28,city_Atlanta,0,24.962829509950524,0
2016-10-29,city_Atlanta,3,27.101221198982714,0
2016-10-30,city_Atlanta,9,27.739433852841877,0
2016-10-31,city_Atlanta,43,27.801164758059354,0
2016-11-01,city_Atlanta,37,22.968923104303954,0
2016-11-02,city_Atlanta,60,24.012893362088775,0
2016-11-03,city_Atlanta,46,23.886637029339816,0
2016-11-04,city_Atlanta,33,20.371548787463354,0
2016-11-05,city_Atlanta,17,17.4068951855292,0
2016-11-06,city_Atlanta,13,16.450502959455292,0
2016-11-07,city_Atlanta,57,18.256114435599763,0
2016-11-08,city_Atlanta,45,18.463606416536336,0
2016-11-09,city_Atlanta,35,15.899985025449663,0
2016-11-10,city_Atlanta,50,16.41863053276455,0
2016-11-11,city_Atlanta,41,16.47653454086114,0
2016-11-12,city_Atlanta,21,15.725320800724992,0
2016-11-13,city_Atlanta,10,16.5227116418583,0
2016-11-14,city_Atlanta,59,16.938263249364194,0
2016-11-15,city_Atlanta,40,16.661904081438216,0
2016-11-16,city_Atlanta,45,16.93123346560039,0
2016-11-17,city_Atlanta,52,17.182493859684488,0
2016-11-18,city_Atlanta,53,18.07392228230128,0
2016-11-19,city_Atlanta,19,18.4365062282625,0
2016-11-20,city_Atlanta,21,15.755573465859479,0
2016-11-21,city_Atlanta,56,15.22529224052937,0
2016-11-22,city_Atlanta,58,16.521270561079167,0
2016-11-23,city_Atlanta,46,16.54143426728915,0
2016-11-24,city_Atlanta,20,18.16590212458495,0
2016-11-25,city_Atlanta,27,17.471064513592037,0
2016-11-26,city_Atlanta,16,17.966900784763173,0
2016-11-27,city_Atlanta,21,17.966900784763173,0
2016-11-28,city_Atlanta,38,15.563999975523474,0
2016-11-29,city_Atlanta,64,17.286107827082514,0
2016-11-30,city_Atlanta,51,17.994708216848736,0
2016-12-01,city_Atlanta,36,16.925607536398513,0
2016-12-02,city_Atlanta,41,16.486646833408045,0
2016-12-03,city_Atlanta,22,15.253414918196725,0
2016-12-04,city_Atlanta,53,13.673053095500684,0
2016-12-05,city_Atlanta,68,16.11860799850669,0
2016-12-06,city_Atlanta,78,19.05630754219865,0
2016-12-07,city_Atlanta,35,19.83983486874444,0
2016-12-08,city_Atlanta,29,20.678951801748745,0
2016-12-09,city_Atlanta,33,21.251330490561,0
2016-12-10,city_Atlanta,11,23.554394999861994,0
2016-12-11,city_Atlanta,4,27.35829290135242,0
2016-12-12,city_Atlanta,42,23.982136208913015,0
2016-12-13,city_Atlanta,54,17.27921955909549,0
2016-12-14,city_Atlanta,34,17.23230631553364,0
2016-12-15,city_Atlanta,37,17.451974918943364,0
2016-12-16,city_Atlanta,42,17.97220075561142,0
2016-12-17,city_Atlanta,22,16.226081297889333,0
2016-12-18,city_Atlanta,21,11.704699910719619,0
2016-12-19,city_Atlanta,41,11.62509600574795,0
2016-12-20,city_Atlanta,46,9.793097666456804,0
2016-12-21,city_Atlanta,41,10.061714328984651,0
2016-12-22,city_Atlanta,35,10.047506205640321,0
2016-12-23,city_Atlanta,40,9.856107606091614,0
2016-12-24,city_Atlanta,14,11.88836966675133,0
2016-12-25,city_Atlanta,7,15.165750888103094,0
2016-12-26,city_Atlanta,9,16.7417357011068,0
2016-12-27,city_Atlanta,35,15.148471555777176,0
2016-12-28,city_Atlanta,32,13.986387940388589,0
2016-12-29,city_Atlanta,48,16.277357922967127,0
2016-12-30,city_Atlanta,63,21.08486254570867,0
2016-12-31,city_Atlanta,20,20.452034477912314,0
2017-01-01,city_Atlanta,0,21.915421836818794,0
2017-01-02,city_Atlanta,25,20.177781274036473,0
2017-01-03,city_Atlanta,58,22.51243042875477,0
2017-01-04,city_Atlanta,29,22.610574854215784,0
2017-01-05,city_Atlanta,41,22.073470394074764,0
2017-01-06,city_Atlanta,32,17.941704542901206,0
2017-01-07,city_Atlanta,24,17.65812911408011,0
2017-01-08,city_Atlanta,3,16.829678999853062,0
2017-01-09,city_Atlanta,25,16.829678999853062,0
2017-01-10,city_Atlanta,50,14.780940107996864,0
2017-01-11,city_Atlanta,34,14.893271091654904,0
2017-01-12,city_Atlanta,41,14.893271091654903,0
2017-01-13,city_Atlanta,50,16.76163419695051,0
2017-01-14,city_Atlanta,35,16.350331291240956,0
2017-01-15,city_Atlanta,9,14.50779757496603,0
2017-01-16,city_Atlanta,34,13.873578863299485,0
2017-01-17,city_Atlanta,36,12.482368517614098,0
2017-01-18,city_Atlanta,28,12.697956341006021,0
2017-01-19,city_Atlanta,35,12.286267983093188,0
2017-01-20,city_Atlanta,41,10.479003951212333,0
2017-01-21,city_Atlanta,32,10.355582805332354,0
2017-01-22,city_Atlanta,16,7.973169292786177,0
2017-01-23,city_Atlanta,36,8.103497187428802,0
2017-01-24,city_Atlanta,39,8.423323628614822,0
2017-01-25,city_Atlanta,34,8.199883855158868,0
2017-01-26,city_Atlanta,43,8.99735410842436,0
2017-01-27,city_Atlanta,34,8.521681032463455,0
2017-01-28,city_Atlanta,15,11.045361017187256,0
2017-01-29,city_Atlanta,6,13.64865247142421,0
2017-01-30,city_Atlanta,43,14.432107063270912,0
2017-01-31,city_Atlanta,26,13.996598226167736,0
2017-02-01,city_Atlanta,28,13.801311186847084,0
2017-02-02,city_Atlanta,26,12.08107532268469,0
2017-02-03,city_Atlanta,24,11.474609652039007,0
2017-02-04,city_Atlanta,11,12.081075322684693,0
2017-02-05,city_Atlanta,8,11.614850920470825,0
2017-02-06,city_Atlanta,30,8.687703406320372,0
2017-02-07,city_Atlanta,45,12.38086080552214,0
2017-02-08,city_Atlanta,35,12.97249838256742,0
2017-02-09,city_Atlanta,57,17.606816861659006,0
2017-02-10,city_Atlanta,32,17.410998166183838,0
2017-02-11,city_Atlanta,12,17.22124933247958,0
2017-02-12,city_Atlanta,7,17.449246129165303,0
2017-02-13,city_Atlanta,26,17.558066929070357,0
2017-02-14,city_Atlanta,35,16.567322972532114,0
2017-02-15,city_Atlanta,48,17.999999999999996,0
2017-02-16,city_Atlanta,33,14.081396034687549,0
2017-02-17,city_Atlanta,24,13.986387940388598,0
2017-02-18,city_Atlanta,27,12.474736374731432,0
2017-02-19,city_Atlanta,13,10.845231561338258,0
2017-02-20,city_Atlanta,37,11.06044001535803,0
2017-02-21,city_Atlanta,49,12.99999999999999,0
2017-02-22,city_Atlanta,55,14.525839046333939,0
2017-02-23,city_Atlanta,49,15.563999975523478,0
2017-02-24,city_Atlanta,47,14.953897405661412,0
2017-02-25,city_Atlanta,5,19.62020338713084,0
2017-02-26,city_Atlanta,15,19.232908305941706,0
2017-02-27,city_Atlanta,30,19.39685787023493,0
2017-02-28,city_Atlanta,37,18.538248748645763,0
2017-03-01,city_Atlanta,27,16.11417595369575,0
2017-03-02,city_Atlanta,42,14.910846164230017,0
2017-03-03,city_Atlanta,38,13.41285808113847,0
2017-03-04,city_Atlanta,9,12.32496498594465,0
2017-03-05,city_Atlanta,15,12.32496498594465,0
2017-03-06,city_Atlanta,49,14.640127503998487,0
2017-03-07,city_Atlanta,41,14.987296207756996,0
2017-03-08,city_Atlanta,37,14.955489516116355,0
2017-03-09,city_Atlanta,36,14.51928110512099,0
2017-03-10,city_Atlanta,53,16.499639245695487,0
2017-03-11,city_Atlanta,10,16.24661136829402,0
2017-03-12,city_Atlanta,12,16.87206764645834,0
2017-03-13,city_Atlanta,29,15.550225844325329,0
2017-03-14,city_Atlanta,23,15.13117249099952,0
2017-03-15,city_Atlanta,31,14.738999126063305,0
2017-03-16,city_Atlanta,35,14.649882170824695,0
2017-03-17,city_Atlanta,34,10.253919111386475,0
2017-03-18,city_Atlanta,22,8.141603913585698,0
2017-03-19,city_Atlanta,15,7.280109889280495,0
2017-03-20,city_Atlanta,31,7.4097747539828465,0
2017-03-21,city_Atlanta,39,8.283661486266036,0
2017-03-22,city_Atlanta,25,8.420496535523398,0
2017-03-23,city_Atlanta,33,8.202786982831745,0
2017-03-24,city_Atlanta,37,8.610624666239772,0
2017-03-25,city_Atlanta,22,8.610624666239772,0
2017-03-26,city_Atlanta,21,7.181324987175291,0
2017-03-27,city_Atlanta,23,7.568732673685465,0
2017-03-28,city_Atlanta,21,6.4031242374328246,0
2017-03-29,city_Atlanta,35,7.207800007795765,0
2017-03-30,city_Atlanta,43,9.20920864187165,0
2017-03-31,city_Atlanta,35,8.941609528064879,0
2017-04-01,city_Atlanta,9,11.513966674062777,0
2017-04-02,city_Atlanta,11,12.880402241574663,0
2017-04-03,city_Atlanta,32,13.062122630684772,0
2017-04-04,city_Atlanta,28,12.830395458404517,0
2017-04-05,city_Atlanta,49,15.075997953227306,0
2017-04-06,city_Atlanta,36,14.246135649795722,0
2017-04-07,city_Atlanta,18,14.415600015591563,0
2017-04-08,city_Atlanta,21,12.641579165971452,0
2017-04-09,city_Atlanta,17,11.455919659202175,0
2017-04-10,city_Atlanta,38,11.95626952491372,0
2017-04-11,city_Atlanta,36,12.16161016908376,0
2017-04-12,city_Atlanta,24,9.20920864187165,0
2017-04-13,city_Atlanta,27,8.355209381548942,0
2017-04-14,city_Atlanta,23,7.7643875666863735,0
2017-04-15,city_Atlanta,16,8.552359741197561,0
2017-04-16,city_Atlanta,17,8.552359741197561,0
2017-04-17,city_Atlanta,28,6.852180744287226,0
2017-04-18,city_Atlanta,34,6.309478885734028,0
2017-04-19,city_Atlanta,34,7.322502824789301,0
2017-04-20,city_Atlanta,32,7.718252948137176,0
2017-04-21,city_Atlanta,14,8.999999999999982,0
2017-04-22,city_Atlanta,1,12.575486358103882,0
2017-04-23,city_Atlanta,3,14.610824428354144,0
2017-04-24,city_Atlanta,23,14.32280898227917,0
2017-04-25,city_Atlanta,18,12.954131534360904,0
2017-04-26,city_Atlanta,21,11.045361017187252,0
2017-04-27,city_Atlanta,15,8.521681032463459,0
2017-04-28,city_Atlanta,30,10.558228567150378,0
2017-04-29,city_Atlanta,8,9.15475416434126,0
2017-04-30,city_Atlanta,1,9.67569365053728,0
2017-05-01,city_Atlanta,23,9.67569365053728,0
2017-05-02,city_Atlanta,22,9.889869756954518,0
2017-05-03,city_Atlanta,23,10.047506205640321,0
2017-05-04,city_Atlanta,42,13.536546651125425,0
2017-05-05,city_Atlanta,31,13.648652471424203,0
2017-05-06,city_Atlanta,10,13.33809438805865,0
2017-05-07,city_Atlanta,10,11.28420725320716,0
2017-05-08,city_Atlanta,48,14.717983816374012,0
2017-05-09,city_Atlanta,40,15.345233477408877,0
2017-05-10,city_Atlanta,11,16.751687903582948,0
2017-05-11,city_Atlanta,32,15.695009822658061,0
2017-05-12,city_Atlanta,32,15.752550813847797,0
2017-05-13,city_Atlanta,11,15.585402205421637,0
2017-05-14,city_Atlanta,10,15.585402205421637,0
2017-05-15,city_Atlanta,42,14.304511442864708,0
2017-05-16,city_Atlanta,3,14.848440674905575,0
2017-05-17,city_Atlanta,23,14.299517141364959,0
2017-05-18,city_Atlanta,31,14.185841365181519,0
2017-05-19,city_Atlanta,25,13.573433435873735,0
2017-05-20,city_Atlanta,13,13.354150416006746,0
2017-05-21,city_Atlanta,8,13.646907900256933,0
2017-05-22,city_Atlanta,50,15.8790068059327,0
2017-05-23,city_Atlanta,42,14.976171549688992,0
2017-05-24,city_Atlanta,25,14.896468101693152,0
2017-05-25,city_Atlanta,8,16.50108221559162,0
2017-05-26,city_Atlanta,6,17.895197546774806,0
2017-05-27,city_Atlanta,6,18.643267647368805,0
2017-05-28,city_Atlanta,2,19.445895637456687,0
2017-05-29,city_Atlanta,8,14.427156932079761,0
2017-05-30,city_Atlanta,6,7.454624643228428,0
2017-05-31,city_Atlanta,9,2.2990681342044472,0
2017-06-01,city_Atlanta,19,5.322906474223771,0
2017-06-02,city_Atlanta,24,7.913219801006894,0
2017-06-03,city_Atlanta,8,7.755182598937121,0
2017-06-04,city_Atlanta,23,7.819389819088,0
2017-06-05,city_Atlanta,23,7.999999999999994,0
2017-06-06,city_Atlanta,27,7.549834435270742,0
2017-06-07,city_Atlanta,23,6.191391873668893,0
2017-06-08,city_Atlanta,34,7.776643908280122,0
2017-06-09,city_Atlanta,32,8.479667558622905,0
2017-06-10,city_Atlanta,5,9.459185508075752,0
2017-06-11,city_Atlanta,3,12.342339054382407,0
2017-06-12,city_Atlanta,29,12.707328219424818,0
2017-06-13,city_Atlanta,31,13.06212263068478,0
2017-06-14,city_Atlanta,25,13.098527725337243,0
2017-06-15,city_Atlanta,28,12.415428190072907,0
2017-06-16,city_Atlanta,19,11.590225767142467,0
2017-06-17,city_Atlanta,6,11.378760498234874,0
2017-06-18,city_Atlanta,8,10.221359521912452,0
2017-06-19,city_Atlanta,21,9.586697132211999,0
2017-06-20,city_Atlanta,38,11.190982764623271,0
2017-06-21,city_Atlanta,29,11.542880716619015,0
2017-06-22,city_Atlanta,31,11.884363476353924,0
2017-06-23,city_Atlanta,28,12.02774570177914,0
2017-06-24,city_Atlanta,14,10.415190371577006,0
2017-06-25,city_Atlanta,9,10.160614904526946,0
2017-06-26,city_Atlanta,31,10.323343865794092,0
2017-06-27,city_Atlanta,25,8.802056036869475,0
2017-06-28,city_Atlanta,40,10.659223593632303,0
2017-06-29,city_Atlanta,36,11.246163366952768,0
2017-06-30,city_Atlanta,39,12.270755012281377,0
2017-07-01,city_Atlanta,8,13.533028380331473,0
2017-07-02,city_Atlanta,1,15.488859283522523,0
2017-07-03,city_Atlanta,29,15.393257645877979,0
2017-07-04,city_Atlanta,23,15.421074016083438,0
2017-07-05,city_Atlanta,18,14.071247279470283,0
2017-07-06,city_Atlanta,25,12.804389128434858,0
2017-07-07,city_Atlanta,41,13.300554947247942,0
2017-07-08,city_Atlanta,12,12.73727189150389,0
2017-07-09,city_Atlanta,11,10.43574443462285,0
2017-07-10,city_Atlanta,15,10.371664696249509,0
2017-07-11,city_Atlanta,21,10.325649985305885,0
2017-07-12,city_Atlanta,34,11.412190641506788,0
2017-07-13,city_Atlanta,18,11.484979839109938,0
2017-07-14,city_Atlanta,34,9.690446940402786,0
2017-07-15,city_Atlanta,10,10.014275524755353,0
2017-07-16,city_Atlanta,11,10.014275524755353,0
2017-07-17,city_Atlanta,35,11.010817192111361,0
2017-07-18,city_Atlanta,28,11.086242010021332,0
2017-07-19,city_Atlanta,30,10.594248214861455,0
2017-07-20,city_Atlanta,23,10.30949631581069,0
2017-07-21,city_Atlanta,32,10.023781246425443,0
2017-07-22,city_Atlanta,9,10.263202878893765,0
2017-07-23,city_Atlanta,9,10.703804397102392,0
2017-07-24,city_Atlanta,34,10.533393610436327,0
2017-07-25,city_Atlanta,43,12.854497082270282,0
2017-07-26,city_Atlanta,23,12.737271891503893,0
2017-07-27,city_Atlanta,39,13.771952173409064,0
2017-07-28,city_Atlanta,63,19.458135769365157,0
2017-07-29,city_Atlanta,6,20.058248511107177,0
2017-07-30,city_Atlanta,3,21.247969090625823,0
